卷名,章节名,type,tag,summary,core
入仙府,风翼遁法,转折高潮、伏笔深化,伏笔、高潮,"同门安慰纪宁。傀儡突然袭击，紫府死士被屠戮殆尽。六头穷奇傀儡牵制纪宁等六人，其余十二头及黑甲首领杀向少炎农，实则以夺青铜灯为目的。纪宁施展风翼遁法救木子朔。相柳方分身乏术，黑甲傀儡拔剑抗击，一头穷奇傀儡抱青铜灯逃跑。相柳方断臂化分身追回青铜灯、擒黑甲傀儡。少炎农、相柳方识破纪宁施展的为尉迟氏独有""风翼遁法""，断定其为尉迟氏余孽。",纪宁风翼遁法暴露，尉迟氏余孽身份被少炎农识破。
入仙府,灭族之仇,矛盾爆发、伏笔揭示,伏笔、冲突、揭示,"少炎农起杀心，揭示风翼遁法原属东屿郡尉迟氏独有，少炎氏经长久准备灭掉尉迟氏，搜魂补全风翼遁法，现严禁外传。少炎农逼纪宁自锁""锁神链""听候发落，纪宁拒绝。雪红衣为讨好少炎农，出卖纪宁母亲名""尉迟雪""。少炎农狰狞下令杀纪宁。九莲、余薇、沧江真人、木子朔怒喝阻拦，相柳方以手指化蛇威胁四人。",尉迟氏灭族真相揭示——少炎氏所为；雪红衣出卖纪宁身世，少炎农下杀令。
入仙府,大道之域,悟道、转折高潮,修炼、高潮、爽点,"少炎农命雪红衣先杀纪宁试探，暗中算计待雪红衣死后夺其仙阶法宝。纪宁被逼绝境，决心杀少炎农，心剑合一，神魂化为剑魂，真正踏入""大道域境""——剑道大道域境，悟出《三尺剑》第六式。纪宁一剑斩杀雪红衣（魂魄溃散、身躯一分为二）。少炎农震惊嫉妒。纪宁施摘星手、化十丈巨人持双剑攻相柳方，被一掌击退吐血。纪宁祭出水府三寿道人所制黑色圆环（攻之护身奇物）。",纪宁绝境悟道突破大道域境，斩杀雪红衣；祭出黑色圆环反击。
入仙府,杀死少炎农,转折高潮、核心伏笔,伏笔、高潮,"黑色圆环无视神魔之躯防御穿透而过，发出蒙蒙光芒产生针对神魂的无形吸力。少炎农（神魂近乎元神）、赤鳞虬龙神魂、相柳方（元神神魔）神魂皆被硬生生扯出吸入圆环，魂飞魄散。黑色圆环碎裂消融（一次性宝物）。纪宁焚雪红衣、少炎农、赤鳞虬龙尸体，收神魔相柳方之躯及少炎农遗物，炼化仙府之钥，斩杀所有死士证人。余薇告知天仙可""时光回朔""重现凶手，纪宁顿感紧迫。",纪宁以三寿道人所制黑色圆环灭杀少炎农、相柳方神魂；时光回瑟威胁浮现。
入仙府,一人独行,情感展现、转折高潮,情感、高潮,"余薇为纪宁指明两条路：逃避（逃至其他世界或应龙卫老巢）或对抗（去大夏王都参加仙缘大会加入与少炎氏敌对势力如颛水氏）。九莲劝纪宁随她去见东延氏老祖离开大夏王朝世界。木子朔愿随纪宁闯荡。纪宁问九莲是否愿陪自己漂泊，九莲迟疑后流泪拒绝——无法抛弃部族。纪宁与九莲分道扬镳：""从此你是你，我是我。""纪宁开启通道送四人回天游山脉。木子朔视纪宁为亲哥哥发誓报仇。九莲含泪独自回东延氏。",纪宁与九莲道侣关系破裂，一人独行；木子朔情义展现。
入仙府,千年之约,转折高潮、伏笔埋设,伏笔、高潮,纪宁携小青、白水泽出现在仙府世界妖族面前，已持有仙府之钥并开启通往天游山脉通道。纪宁与多禾仙人、巫隋仙人等三万妖族道兵立天道誓言：妖族庇护纪氏部族所在万剑城千年，千年后纪宁放妖族自由并赠仙府之钥。妖族欣喜应允。真宝道人、巫轲道人率两千道兵留守，其余妖族收入口袋。巫隋仙人、多禾仙人携纪宁挪移至万剑城外数百里。,纪宁与仙府妖族立千年之约，妖族道兵将庇护纪氏。
入仙府,玄机老祖,悬念设置、伏笔埋设,伏笔,"纪宁于万剑城内城向纪九火、纪留真、影婆婆说明危机，介绍多禾仙人、巫隋仙人及三万妖族道兵（可挡数十散仙，除天仙外万无一失）。纪宁留小青、白水泽于万剑城，交信符（碎则挪移至翼蛇湖汇合）。纪宁以小挪移道符回翼蛇湖，命秋叶速迁明心岛众人至万剑城。纪宁入水府避祸。大夏王都少炎氏府邸，族长羽神公少炎伏军查知少炎农命简碎裂，限盏茶查清行踪，并赴火山深处请返虚神魔""巴火""通禀天仙玄机老祖。玄机老祖在星光环绕中降临。",纪宁安置部族入水府避祸；少炎氏天仙玄机老祖即将出关，追杀之祸悬而未决。
第二元神,凶手是纪宁,矛盾展现、悬念设置,伏笔、冲突,"玄机老祖得知爱徒澧水仙人之子少炎农在巫江仙府身死，亲赴天游山脉以仙府之钥进入巫江仙府，施展天仙级""时光回朔术""回溯少炎农等人经历，查明凶手为黑白学宫弟子纪宁——纪宁以灭神圈斩杀少炎农、相柳方、赤鳞虬龙魂魄，玄机老祖又惊又怒，当即前往安澶城天宝山查清纪宁底细。",玄机老祖以时光回溯术查明凶手是纪宁，少炎氏追杀线正式启动。
第二元神,黑白学宫八仙人,矛盾展现、人物引入,人物、冲突,"玄机老祖在天宝山查得纪宁情报后赴黑白学宫，要求交出纪宁，黑白学宫八名散仙（殿才仙人、五疯仙人等）齐出坚决拒绝。安澶北山氏天仙老祖""驮山""现身，以""安澶郡是北山氏的安澶郡""阻止玄机老祖对黑白学宫动手，玄机老祖虽不甘仍退去，发誓纪宁必死。纪宁在水府中被黄毛大熊安排去星辰殿读书静心。",黑白学宫拒绝交出纪宁，驮山天仙出面阻止玄机老祖，纪宁暂得庇护。
第二元神,掌握的第一条道,悟道、设定展开,修炼、设定、爽点,"纪宁在星辰殿读书时天降大雨，任雨水落在身上，莫名悟透""雨水之道""——这是他掌握的第一条完整道，同时烈火之道、疾风之道、剑道（大道之域）皆有所进益。黄毛大熊、黑色老牛惊叹纪宁悟道一气呵成。纪宁将雨水之道融入剑道施展""自成天地""。黄毛大熊讲解天神（返虚神魔渡劫而成，媲美真仙）等境界体系，建议纪宁参加仙缘大会磨砺自身。",纪宁悟透雨水之道，掌握第一条完整道，境界大幅提升。
第二元神,第二元神,设定展开、装备获取,奖励、设定,"纪宁将少炎农及神魔相柳方的宝物尽数取出，黄毛大熊分类查看，从中发现""一气元水珠""——天然神魂载体，可修炼第二元神，且优于常见的玄牝珠。纪宁神魂强大（神识千里），满足神魂二分条件。仙缘大会仅限元神以下参加，练就第二元神不影响本尊参赛。黄毛大熊又感知到玄机老祖乘仙辇来到翼蛇湖上空，命九条蛟龙杀翼蛇湖凡人泄愤，并在万剑城、西府城、翼蛇湖派人监视。",纪宁获得一气元水珠，具备修炼第二元神条件；玄机老祖杀凡人泄愤并布监视网。
第二元神,殿才仙人和纪宁,人物心理、情感展现,情感,殿才仙人赶到万剑城护纪氏，玄机老祖离去后殿才仙人返回黑白学宫，向五疯仙人吐露无力救徒儿的痛苦，决意外出闯荡磨砺自身以渡天劫。纪宁在水府中开始施展第二元神秘术，以强大毅力撕裂神魂，将一半神魂飞入一气元水珠，两神魂同施女娲观想术恢复至七成，第二元神初步练成。,殿才仙人决意外出磨砺渡劫；纪宁成功分裂神魂练就第二元神。
第二元神,突破元神,转折高潮、设定展开,设定、高潮,第二元神在一气元水珠中修炼，凭借珠内精华一气呵成突破至万象圆满，继而凝聚龟蛇元神突破到元神前期。第二元神化为黑色道袍纪宁现身，与本尊记忆相通。第二元神尝试以九口寒冥剑及三百六十口地阶火性飞剑、三百六十口地阶水性飞剑施展小千剑阵，因飞剑全换地阶操控难度飙升，仅能施展第七层。,第二元神突破至元神前期，试演小千剑阵确立炼气流剑仙路线。
第二元神,炼化水府,装备获取、设定展开,奖励、设定,"第二元神炼化十万斤元液达元神后期。黄毛大熊将三十六头穷奇傀儡及黑色甲铠男子傀儡拆解改造。纪宁第二元神前往水府静室，坐于""幽冥水玉""上以菩提静心阵炼化水府中枢，六天后成功炼化水府可随身携带，但神通殿等区域仍无法进入。黄毛大熊取出雎华仙人遗留宝山，揭示三件仙阶法宝千牛剑、宿河画卷、九界印。",纪宁炼化水府可随身携带，雎华仙人三件仙阶法宝登场。
第二元神,携仙府，闯天下,装备获取、转折高潮,奖励、高潮,黄毛大熊揭示已将九界印熔掉融入千牛剑、宿河画卷化为宿河剑图融入千牛剑，三件仙阶法宝合而为一，千牛剑成为仙阶极品之极品，剑出即万里宿河显现。黑色老牛（法宝之灵）进入千牛剑。纪宁在水府潜心修炼一年有余，悟出虚空挪移（乾坤大道入门），将雨水之道融入剑道。黄毛大熊认为纪宁该出去磨砺，纪宁离开水府返回明心岛，见少炎氏监视，随即离去。,千牛剑融合三宝成为仙阶极品；纪宁悟出虚空挪移，决意外出闯荡。
第二元神,根基已成,情感展现、装备获取,奖励、情感,纪宁返回万剑城，见妖族仙人多禾、巫隋已布百重大阵守护纪氏，数万先天大妖遍布燕山护卫凡人。纪宁密会纪九火、影婆婆、纪留真，将人阶法宝万余件、地阶法宝九百余件、天阶法宝十二件、大量灵丹珍材、海量道藏及十八套核心秘典（含仙阶炼气法门、神魔法门、神通、神念秘术）留给纪氏，又留下九座穷奇傀儡（九座可布九天大阵，杀元神道人如杀鸡）。纪九火感叹纪氏根基已成。,纪宁为纪氏留下海量宝物道藏及傀儡，纪氏强盛根基奠定。
第二元神,大夏王都,环境铺陈、情节推进,设定,纪宁乘传送阵从安澶郡赤龙山脉前往大夏王都，少炎氏蹲守的应龙卫白袍老者跟踪同往。纪宁抵达应龙神山（高万里，大夏王都第一建筑），俯瞰大夏王都及天芒殿（高九千九百九十九里，九层云），惊叹王都气势。纪宁乘少炎农遗留的黑龙车辇前往皇城，见四名万丈神魔看守城门。,纪宁抵达大夏王都，王都格局及应龙神山、天芒殿等核心建筑登场。
第二元神,大买卖,情节推进、人物引入,人物,少炎氏羽神公得知纪宁在大夏王都，因王都禁杀难以动手。纪宁前往天宝山总部，天宝山监视系统锁定纪宁并通知五家长期购买情报者。天宝山负责宝物买卖的虞祁主动结交纪宁，告知纪宁因杀少炎农在大夏王都已有名气，并介绍仙缘大会热门人物木传真人（本尊万象，第二元神返虚地仙，南海讲道威名远播）。,纪宁在天宝山出售宝物，虞祁登场引见仙缘大会情报。
第二元神,眼泪,情节推进、悬念设置,伏笔,"天宝山另一买卖人鹰画也来竞争。纪宁出售十余万人阶法宝、万余地阶法宝、百余天阶法宝及仙草灵丹奇物，虞祁以两百六十万斤元液竞得，纪宁获夏字令牌（六折优惠）。虞祁告知当夜有争宝会。延王府惜月郡主收到天宝山情报得知纪宁在王都，落泪激动，调金甲禁军赶往天宝山，喃喃自语""姑姑留下的唯一血脉，我的弟弟""。",纪宁售宝得两百六十万斤元液及夏字令牌；惜月郡主得知纪宁行踪赶赴天宝山。
第二元神,法旨,人物引入、伏笔埋设,人物、伏笔,"惜月郡主在天宝山由青柳仙子陪同，远远看到纪宁，心中暖意涌起""好像父亲""，确认是弟弟。玄机老祖找到少炎氏散仙浮云仙人（修炼十二万八千余年，将死），赐予转世法旨，令其三日内杀死纪宁否则魂飞魄散。浮云仙人立天道誓言接下法旨，变卖宝物换取白骨灭仙针、血盘封天大阵等刺杀用具。",惜月郡主暗中认出纪宁；玄机老祖以转世法旨驱使浮云仙人刺杀纪宁。
第二元神,初见木传真人,人物引入、设定展开,人物、设定,虞祁向纪宁引见少炎秀水（少炎氏返虚地仙）宴请的木传真人（南海万象真人中最顶尖，三百年前斩杀元神道人，第二元神已返虚地仙，公开讲道威名远播，外界知晓六位散仙地仙死其手）。少炎秀水之子少炎俊发现纪宁，少炎秀水、木传真人瞩目纪宁。纪宁购买仙缘大会热门人物情报（夏芒紫山、苍梧鹫、向天笑、少炎轩、丹竹真人等）。,木传真人作为仙缘大会夺魁热门登场；少炎秀水一众发现纪宁在争宝会。
第二元神,争宝会上欲出名,矛盾展现、爽点设置,冲突、爽点,"争宝会开始，纪宁刻意大张旗鼓为出名——让更多人知道自己的存在以借力抗少炎氏。浮云仙人易容潜伏争宝会，等待纪宁离开天宝山后刺杀。龟蟹二仙阵图拍卖中，少炎俊叫价九万斤元液与纪宁争锋，纪宁加价至十二万八千斤元液得手，并高调宣称""少炎农送我数百万斤元液""，名传争宝会。",纪宁在争宝会刻意出名，与少炎氏争宝挑衅，名声初传大夏王都。
第二元神,孔雀羽,装备获取、爽点设置,奖励、爽点,争宝会压轴宝物——来自天界返虚层次神兽孔雀（最精纯血脉，返虚未能化形）的五根五行尾羽登场，可炼制仙阶上品乃至极品法宝，底价两百万斤元液。大夏皇族、少炎秀水、应龙神山、东丑仙人等纷纷叫价。纪宁因修炼《六转摘星》急需五行精华，势在必得，直接喊出四百万斤元液震住全场。,五行孔雀尾羽登场，纪宁以四百万斤元液高价震慑群雄，势在必得。
第二元神,势在必得,装备获取、转折高潮,奖励、高潮,天宝山一尘、虞祁查验纪宁财力，纪宁将青丝神火盏（仙阶下品）交天宝山在争宝会出售以充资金。东丑仙人、少炎秀水继续与纪宁竞价，纪宁在黄毛大熊授意下直接喊五百万斤元液，全场震撼。少炎秀水因价过高放弃，东丑仙人亦忍住，孔雀羽归纪宁。纪宁欣喜——摘星手第二转、第三转材料齐备。,纪宁以五百万斤元液购得孔雀羽，摘星手第二、三转材料无忧。
第二元神,郡主要见我？,人物引入、情节推进,人物,孔雀羽定归纪宁，少炎秀水告诫少炎俊不可斗气。纪宁将青丝神火盏在争宝会以四百九十万斤元液售出。浮云仙人在天宝山外街道苦等刺杀时机。纪宁向虞祁购买七百二十口天阶上品飞剑（赤阳剑、青冥剑），连同黑龙车辇卖出凑足费用。虞祁转达惜月郡主欲见纪宁，纪宁惊诧。,纪宁购得天阶飞剑充实第二元神剑阵；惜月郡主传话欲见纪宁。
第二元神,元神圆满,悟道、设定展开,修炼、设定、爽点,纪宁第二元神在水府炼化十二万斤元液突破至元神圆满，神识达一千六百里。第二元神以九口辟水神鲨剑（水府战神殿所得天阶极品）及三百九十六口天阶飞剑试演小千剑阵，仅能施展第三层，然两百余口天阶飞剑威力远超之前地阶。纪宁随虞祁前往惜月郡主所在楼阁，推门与惜月郡主对视。,第二元神突破元神圆满，试演天阶小千剑阵；纪宁赴惜月郡主之约。
第二元神,姐弟相见,转折高潮、情感展现,情感、高潮,"惜月郡主布阵隔绝外界，问纪宁是否尉迟氏后人，纪宁确认。惜月郡主自报真名""尉迟惜月""，父亲是尉迟山（纪宁舅舅）。姐弟以血脉法术验证——两颗血球浮现金色血脉交缠融合，确认血脉相通。惜月郡主讲述延王身世：大夏皇族偏远旁支，资质一般，修邪魔之术主动诱心魔磨砺道心，曾入魔奸淫女子（惜月外婆），后清醒渡劫成天仙。尉迟山逃至海岛娶惜月母亲生下惜月，后护妹妹尉迟雪回归大陆时被雪龙山冬七害死。",姐弟验血脉相认，惜月郡主揭开延王身世及尉迟氏灭族往事。
第二元神,姐弟俩的敌人,情感展现、伏笔埋设,伏笔、情感,"尉迟惜月立誓灭少炎氏、重建尉迟氏，计划以""迟氏""为姓招婿繁衍子孙、借大夏皇族之力伺机而动，等迟氏诞生天仙或少炎氏覆灭方恢复尉迟氏。纪宁深受触动，决心凭三寿道人传承将来灭少炎氏。姐弟握手立誓""姐弟齐心，其利断金""。惜月郡主调青鸾仙辇及金甲禁军送纪宁回延王府。浮云仙人见纪宁随惜月郡主及金甲禁军同行，无从下手。",姐弟立誓联手灭少炎氏；浮云仙人刺杀计划受阻。
第二元神,"延王""阎王""",人物引入、情感展现,人物、情感,"纪宁随惜月郡主入延王府，浮云仙人跟踪得知纪宁进王府后焦急万分（三天期限）。惜月郡主带纪宁上观天山见延王。延王仅显露自身煞气便令纪宁心悸，因其从杀戮中走上天仙之位，外号""阎王""。延王赞赏纪宁道心坚定，知纪宁与惜月是表姐弟且与少炎氏有仇，告诫小心玄机老祖。惜月郡主为纪宁求得一队金甲禁军护卫。纪宁在王府湖泊前以随身仙府安顿。","延王（天仙老祖""阎王""）登场，赐纪宁一支金甲禁军小队护身。"
第二元神,五疯到来,情感展现、装备获取,奖励、情感,纪宁在水府静室以孔雀羽五行精华修炼《六转摘星》第二转成功，双手媲美仙阶法宝。黄毛大熊指点纪宁修炼方向（雷电神眼为雷神眼基础、万毒蛰不可修等）。五疯仙人赶到延王府，代殿才仙人送来黑白学宫秘籍——《水源注》全本、《赤明九天图》第三卷、《法天象地》《雷电神眼》《三头六臂》《煌心眼》《撼神术》《迷神术》《灭神术》等，纪宁逐一记忆后焚毁。浮云仙人焦急等待，已过一天半。,纪宁练成摘星手第二转；五疯仙人送来黑白学宫核心神通秘术。
第二元神,邀请,情节推进、设定展开,设定,五疯仙人临别勉励纪宁在仙缘大会拼一把拜三界大能者为师。黄毛大熊指点纪宁修炼诸神通（五雷金刚与雷电神眼互补，雷电神眼为大神通雷神眼基础）。纪宁初步修成雷电神眼。惜月郡主转交颛水氏（少炎氏死敌，大夏王朝排名前三部族）邀请函，邀纪宁赴宴水云楼。纪宁率金甲禁军乘雎华仙人遗留傀儡战船赴水云楼。浮云仙人见纪宁终于出王府但带金甲禁军，愈加焦急。,颛水氏邀纪宁赴宴水云楼；纪宁修成雷电神眼；浮云仙人苦等刺杀时机。
第二元神,水云楼,环境铺陈、人物引入,人物、设定,纪宁率金甲禁军抵水云楼（颛水氏最大商业之地，建九阳湖上）。颛水小楼（大夏王都四公子之一）设宴，引见天农曲戈（天农氏年轻一代领头人物）、箫郎（性格扭曲的风流修士）、波颜仙子（北海艳名之人）。箫郎轻视纪宁，认为纪宁靠女人出名。水云楼以异族厮杀助兴（金发巨人胜九场成颛水氏士兵）。,颛水小楼设宴引见仙缘大会各路人物，箫郎轻视纪宁埋下矛盾。
第二元神,挑衅,矛盾展现、人物心理,冲突、情感,"箫郎多次挑衅邀纪宁切磋，纪宁以""仙缘大会再战""为由拒绝——纪宁谨慎防备箫郎或为少炎氏暗探携异宝偷袭。箫郎转而与波颜仙子切磋，施血焰地火、三头六臂神通及血焰磨盘击败波颜仙子，得意非凡，再度向纪宁挑衅被拒。",箫郎挑衅纪宁切磋被拒，击败波颜仙子后愈加张狂。
第二元神,刺杀,战斗描写、转折高潮,战斗、高潮,浮云仙人趁纪宁在水云楼宴饮，以撼神术迷晕门口万象真人，推门闯入以白骨灭仙针刺杀纪宁。纪宁瞬间施展法天象地、五雷金刚、三头六臂神通，六手持三柄北冥剑及三柄天阶飞剑，以摘星手、大道之域、水火莲花硬挡白骨灭仙针，被轰飞撞柱口吐鲜血、全身裂痕，但侥幸挡住保命。,浮云仙人以白骨灭仙针偷袭纪宁，纪宁以诸神通硬挡侥幸保命。
第二元神,血盘封天大阵,战斗描写、转折高潮,战斗、高潮,"浮云仙人随即布下""血盘封天大阵""（金色心脏化为千万血管罩）封禁交战区域，阻隔外界救援。水云楼三十六名散仙（穿仙阶道兵甲铠，可正面击退天仙）化为黑色大蛇疯狂攻阵。浮云仙人以天地人三才阵图最强杀攻纪宁，纪宁本尊重伤退入水府，第二元神现身，周围悬浮两百余口天阶飞剑，颛水小楼、天农曲戈、箫郎等外界众人震惊。",浮云仙人布血盘封天大阵封禁交战区，纪宁本尊退入水府，第二元神现身应战。
第二元神,第二元神战散仙,战斗描写、转折高潮,战斗、高潮,"第二元神以九口辟水神鲨剑为核心引动两百余口天阶飞剑施展小千剑阵，凝聚金光飞剑与浮云仙人天地人三才阵图硬碰，阵图出现裂痕。浮云仙人施展迷雾遮天遮蔽神识。第二元神施展自创护身法术""莲花剑界""——以雨水之道、剑道为主，烈火之道、空间之道为辅，水绿色莲叶层层扩张占据大阵八成空间。",第二元神小千剑阵硬碰浮云三才阵不落下风，施展莲花剑界掌控战场。
第二元神,散仙之死,战斗描写、转折高潮,战斗、高潮,莲花剑界层层莲叶令浮云仙人飞剑寸步难行，小千剑阵金光飞剑不断破敌。浮云仙人绝望放弃，传音询问法术名号后引颈就戮。第二元神以金色剑芒贯穿浮云仙人金莲元神，浮云仙人因天道誓言魂飞魄散，临死感应到未来风暴将至、纪宁将成为其中耀眼人物。血盘封天大阵被三十六散仙攻破，众人见证万象第二元神斩杀散仙。,第二元神斩杀浮云仙人，一战震惊水云楼众人，浮云临死预言纪宁将引风暴。
第二元神,一战成名,爽点设置、转折高潮,爽点、高潮,"颛水氏散仙颛水三凡等人夸赞纪宁越阶杀散仙。大夏禁军副统领夏芒泓（大夏皇族）率禁军赶到查明刺杀事件，得知纪宁第二元神元神圆满斩杀浮云仙人，大为佩服，邀纪宁日后赴宴。波颜仙子揭箫郎先前挑衅瞧不起纪宁之事，箫郎羞愤离去。颛水小楼赠纪宁""莲花法瓶""赔礼。消息经禁军传遍大夏王都，纪宁真正出名。",纪宁一战成名大夏王都，夏芒泓等各方势力认可纪宁实力。
第二元神,默默的祝福,情感展现、氛围营造,情感、设定,少炎氏羽神公得知浮云失败，将浮云逐出族谱，寄望纪宁本尊在仙缘大会上被其他天才杀死。消息传遍大夏王都各大部族，纪宁实力获公认。黑白学宫碧海道人、五疯仙人等得知纪宁斩杀散仙振奋传告全学宫。东延氏九莲得知纪宁消息，在深夜山顶默默祝福纪宁好好活着，虽已分别仍心系纪宁。,纪宁斩散仙消息传遍各方，黑白学宫振奋，九莲默默祝福纪宁。
第二元神,何处来，何处去,伏笔埋设、设定揭示,伏笔、揭示、设定,"惜月郡主怒少炎氏刺杀。纪宁第二元神炼化浮云遗物，意外发现一金色卷轴，上书""何处来，何处去。夏芒埙""，散发可怕威压。惜月郡主问延王后得知""夏芒埙""乃大夏皇帝之名，卷轴为皇帝亲笔转世法旨（身死后护魂入地府转世回原世界部族）。纪宁得知皇帝名字后冥冥中感应到一双眼睛注视自己。邋遢真人修炼玄武大神通时冥冥感应仙缘大会是大机遇，决定参加。",纪宁意外获得大夏皇帝亲笔转世法旨；邋遢真人感应仙缘大会机遇决定参加。
第二元神,群雄汇聚,伏笔埋设、人物引入,人物、伏笔,金乌仙人（返虚地仙，金乌血脉）感应仙缘大会冥冥吸引，其本尊卜翼（渔民之子，幼年入先辈洞府获大机遇，神魂二分夺舍金乌卵为第二元神）决定本尊参加仙缘大会。一名游历九大世界的黑袍男子、一名转世九次的脏兮兮少女等隐藏天才皆受冥冥感应赶往大夏王都。黑白学宫邋遢真人、余薇、沧江、木子朔抵达延王府探望纪宁，邋遢真人与余薇将参加仙缘大会。,仙缘大会冥冥吸引各路隐藏天才赶赴大夏王都；黑白学宫同门抵达延王府。
第二元神,雪龙山的末日,矛盾收束、转折高潮,冲突、高潮,延王派九支金甲禁军小队（每队一散仙+四十九元神道人，穿道兵甲铠）赴安澶郡，由北山落霄带路灭雪龙山擒冬七。九支小队化八条金色万里神龙摧毁雪龙山所有阵法禁制，雪羽道人自爆，寒阳道人、黑龙道人被杀，雪龙山彻底覆灭。冬七被擒，金甲禁军带冬七回大夏王都延王府交差。,延王派金甲禁军灭雪龙山擒冬七，为姐弟报父母之仇。
第二元神,大夏皇帝（本卷终章）,伏笔埋设、悬念设置,伏笔,冬七被纪宁姐弟在延王府密室以大夏皇族万余种酷刑折磨三个多月身死，魂魄收入牵心火炉折磨月余后由延王灭杀。延王嘱纪宁多陪惜月助其走出仇恨。终章大夏皇帝夏芒埙率九千九百九十九护卫出巡天芒殿，揭示重大伏笔：数十年前三界冥界地府遭不明力量突袭，六道轮回被毁，十殿阎王、崔府君、地藏等纯阳真仙无法查知凶手；皇帝预感三界将大乱，此次仙缘大会（六道轮回被毁后第一次）将诞生乱世英豪，全卷以宏大悬念收束。,冬七伏法被折磨身死魂灭；大夏皇帝揭示六道轮回被毁、三界将乱，预感仙缘大会将诞生英豪。
仙缘,帝皇的命令,设定展开、悬念设置,伏笔、设定,大夏皇帝（黑袍帝皇）思虑三界即将大动荡，师尊赤明道祖亦感忧虑；为交好三界强者、汇聚气运，皇帝下令亲自主持三百年一届的仙缘大会，奖励提高十倍百倍，并命各诸侯门派教派顶尖弟子必须参加。祁王传令天下，定于正月十六开始。纪宁等人得知消息震惊不已。,大夏皇帝亲自主持仙缘大会，全卷核心事件正式拉开帷幕。
仙缘,镇界大阵,环境铺陈、设定展开,设定,正月十六，纪宁、余薇、邋遢真人等十万余人涌入皇城广场；水府之灵黄毛大熊看出广场符纹乃镇守一方大世界的镇界大阵（沟通三件纯阳法宝、千件仙阶法宝），推测布置者乃三界一等一大能者，感慨大夏皇帝背景深厚。三千六百郡及四海队伍齐聚，天仙们带随从入天芒殿主殿见驾。,镇界大阵揭示大夏王朝底蕴深厚，仙缘大会会场格局完整铺陈。
仙缘,明月山水图,设定展开、悬念设置,伏笔、设定,"祁王宣读仙缘大会规矩：十万九千余人各持信符进入纯阳法宝""明月山水图""中厮杀，一年期满信符最多八十人过关，若提前仅剩八十人则提前中止，最多九十六人可通过；禁止使用道符、傀儡。夏皇展开万里画卷将十万余人吸入。九莲、尉迟惜月等在外界紧张观战，木子朔、白水泽、小青等也盯着画卷寻找纪宁。",明月山水图考验规则确立，一年血腥厮杀正式开始。
仙缘,真仙、菩萨,人物引入、设定展开,人物、设定,纪宁在明月山水图中遭一百余人围攻，凭宝船逃脱，意识到考验需心性头脑而非仅凭实力。同时，三界八名纯阳真仙不请自来——上洞八仙之首吕洞宾（东华帝君转世）、大势至菩萨、帝昊、北地仙翁等，皆因三界暗流汹涌而来大夏世界观摩仙缘大会。夏皇无奈接待，八仙欲等道祖先选后挑剩余弟子。,吕洞宾、大势至菩萨等八名纯阳真仙登场，三界大能者布局仙缘大会。
仙缘,明月山水图内的日子,设定展开、人物心理,情感、设定,夏皇暗中提防大势至菩萨暗中掳走中意天才。纪宁将兽皮法袍变为黑袍避免被认出，五天内得五十余枚信符。纪宁用一品地火寒煞为根基的水火莲花困住一名白袍少女，小千剑阵压制对方，白袍少女认出纪宁后弃信符认输。夏皇与吕洞宾谈论气运之说，吕洞宾看好一名脏兮兮少女。,纪宁在明月山水图中谨慎闯荡，展现水火莲花与小千剑阵配合战力。
仙缘,纪宁师弟,矛盾爆发、情感展现,冲突、情感,纪宁发现余薇遭三名天蚕宗弟子围攻陷入绝境，怒喝出手。纪宁施展水火莲花挡住银发女子风煞，雷电神眼劈伤银发女子，一念成兵神念秘术袭击三人神魂，将银发女子、黑袍长发男子击晕。余薇见纪宁赶来心乱如麻，回忆起对纪宁的暗恋及与九莲分道扬镳的往事。,纪宁救余薇于绝境，余薇对纪宁的感情暗线正式展开。
仙缘,定是动了情,战斗描写、情感展现,情感、战斗,"纪宁施展摘星手一剑劈飞银袍少年百丈天剑，近身斩杀银袍少年，余薇趁机以冰凤凰、火凤凰灭杀昏迷的二人。天芒殿主殿上，吕洞宾凭余薇看向纪宁的眼神断定""这小姑娘定是动了情""，欲当月老红娘。九莲看到纪宁余薇联手，心中复杂，想到二人将孤男寡女共处近一年而心颤。",纪宁斩杀围攻余薇的三人，吕洞宾点破余薇对纪宁的暗恋。
仙缘,玄武大神通,转折高潮、设定揭示,揭示、设定、高潮,"纪宁余薇联手闯荡，余薇悟出两条完整道（寒冰、烈火）。仙缘大会进行一个多月后，邋遢真人在山洞中遭万兽门八名弟子围攻，被迫施展玄武大神通——龟蛇虚影、龟壳纹路皮肤、蛇眼，赤手空拳击杀六人。夏皇、吕洞宾等九名纯阳真仙震惊认出""玄武大神通""，确认邋遢真人为玄武大帝传人。",邋遢真人施展玄武大神通，玄武大帝弟子身份震惊全场。
仙缘,接连突破,设定展开、人物心理,情感、设定,纯阳真仙们重视邋遢真人（玄武大帝弟子身份），近千天仙也骇然。时间流逝，明月山水图中突破者众多：夏芒紫山悟出第四条道融入雷电大道，苍梧鹫亦实力大增；邋遢真人悟出第三条道入太极大道门槛。明月山水图第六个月，纪宁在一战后陷入参悟之境，余薇默默守护注视。,各路天才接连突破，纪宁闭关参悟，为后续突破做铺垫。
