卷名,章节名,type,tag,summary,core
宇宙冒险者,激动万分,人物心理 | 爽点设置,情感、爽点,罗峰成为地球领主后激动万分。黑龙山帝国正式承认罗峰的地球领主身份。领主权带来的法律保护和权利展开。罗峰准备回地球宣布领主身份，以法律手段阻止诺岚山家族。,地球领主身份正式生效，罗峰的法律武器就位。
宇宙冒险者,天空中的投影,转折高潮 | 爽点设置,爽点、高潮,诺岚山家族族祖诺岚山通过全球电视讲话威胁地球，普拉在地球上演讲要求地球投降。罗峰在全球直播中宣布地球领主身份，引用黑龙山帝国《宪法》第12章第61-63条——未经星球管理者允许擅闯星球可当星盗论处。诺岚山家族之前不知地球有领主不算有罪，但现在已被告知。诺岚山家族面临法律约束。,全球直播宣布领主身份的法律反击高潮。
宇宙冒险者,撤不撤？,矛盾展现 | 人物心理,冲突、情感,诺岚山家族内部就是否撤退产生分歧。现任族长御柯·诺岚山和老族长德温·诺岚山商议。德温·百卡罗（宇宙级强者）登场。家族面临两难——撤退则放弃地球宝藏，不撤则违反帝国法律。金角巨兽尸体、木伢晶、摩云藤等宝藏的诱惑太大。,诺岚山家族内部矛盾，撤退与否的抉择。
宇宙冒险者,诺岚山的命令,转折高潮 | 人物心理,情感、高潮,族祖诺岚山（宇宙级九阶巨斧武者）亲自下令：舰队主力撤退，但留下精英小队——20名恒星级九阶+60名恒星级七阶八阶，秘密搜寻金角巨兽尸体和其他宝藏。诺岚山认为金角巨兽尸体价值连城，值得冒险。精英小队由三名队长率领（陀雷武/阿尔曼/阿布罗特）。家族舰队主力开始撤离。,诺岚山下令主力撤退留精英小队，新的危机形式转变。
宇宙冒险者,抓！,转折高潮 | 矛盾展现,冲突、高潮,精英小队在地球展开行动。通过智能光脑侵入端口，定位巴西利亚基地市。精英小队抓走徐欣、罗华和五国领导人作为人质，要挟罗峰交出金角巨兽尸体和宝藏。罗峰得知家人被抓，怒意开始酝酿。罗峰紧急购买8名恒星级九阶奴隶回地球。,精英小队抓走人质，罗峰家人危机，复仇战即将爆发。
宇宙冒险者,怒意滔天,人物心理 | 转折高潮,情感、高潮,罗峰得知徐欣、罗华和五国领导人被抓走，怒意滔天。巴巴塔发现智能光脑侵入端口，定位到巴西利亚基地市为精英小队据点。罗峰带8名恒星级九阶奴隶返回地球。罗峰决定以金角巨兽本体出战，正式对诺岚山精英小队展开复仇。,罗峰愤怒到极点，金角巨兽出战前奏。
宇宙冒险者,杀戮场,设定展开 | 战斗描写,战斗、设定,杀戮场设定展开——虚拟宇宙中付费战斗训练场所，可设定任意对手参数。罗峰在杀戮场中进行战前训练。诺岚山精英小队在巴西利亚基地市严阵以待。双方战前准备。精英小队三名队长（陀雷武/阿尔曼/阿布罗特）的配置和实力展示。,杀戮场设定，战前准备与双方实力对比。
宇宙冒险者,救人,战斗描写 | 转折高潮,战斗、高潮,罗峰以金角巨兽本体（恒星级七阶）出战，前往巴西利亚基地市救人。金角巨兽庞大的身躯现身地球，诺岚山精英小队震惊。金角巨兽实力远超精英小队预期。战斗开始，罗峰同时展开救人行动。,金角巨兽本体正式在地球战场亮相，救人战开始。
宇宙冒险者,大海喋血,战斗描写 | 爽点设置,战斗、爽点,金角巨兽施展吞噬秘法——比自己弱的直接吞噬杀死。一口气吞噬杀死18名恒星级八阶+26名恒星级七阶。大海被鲜血染红。精英小队成员在金角巨兽的吞噬秘法面前毫无还手之力。诺岚山精英小队损失惨重。,吞噬秘法群攻的战斗爽点，精英小队大量被杀。
宇宙冒险者,金角巨兽的实力,战斗描写 | 爽点设置,战斗、爽点,金角巨兽施展强化秘法——战斗爆发，速度战力飙升。强化后的金角巨兽战斗力再次叠加。配合赤混铜母残片（无价之宝），秒杀三名队长（陀雷武/阿尔曼/阿布罗特）+12名诺岚卫。三名恒星级九阶队长在金角巨兽面前如同蝼蚁。,强化秘法+赤混铜母残片的终极战力展示，三名队长被秒杀。
宇宙冒险者,金角巨兽的最强绝招（第五篇终章）,战斗描写 | 转折高潮 | 设定展开,战斗、设定、高潮,金角巨兽展现最强绝招，精英小队几乎全军覆没。罗峰成功救回徐欣、罗华和五国领导人。然而，诺岚山族祖得知精英小队覆灭，震怒之下派宇宙级强者德温·百卡罗前往地球。德温·百卡罗为宇宙级强者，实力远超金角巨兽当前水平。第五篇以新的更大危机结束——宇宙级强者即将降临地球。,精英小队覆灭，人质获救，但宇宙级强者德温·百卡罗即将降临，更大危机伏笔。
界主世界,抵达沧澜星,环境铺陈 | 设定展开,设定,罗峰、洪、雷神带着铁南河、敖骨抵达沧澜星，准备参加宇宙见习佣兵考核。沧澜星环境介绍。宇宙佣兵联盟驻地就在沧澜星的一座古城中。雷霆世界是宇宙佣兵联盟认定的考核世界。,沧澜星环境铺陈，宇宙见习佣兵考核设定。
界主世界,雷霆世界,设定展开 | 环境铺陈,设定,"雷霆世界设定展开：由雷霆界主""卡布""创造，藏匿在沧澜星上的一座别墅内。考核世界只有恒星级冒险者可以进入。风雷峡谷、独角铁犀群等凶兽是宇宙佣兵联盟专门运入用于考核的。罗峰小队进入雷霆世界开始考核。",雷霆世界设定，考核世界规则。
界主世界,风雷峡谷,环境铺陈 | 设定展开,设定,罗峰小队抵达风雷峡谷，这是雷霆世界中岩石最坚硬的区域，长期经历狂风和雷霆磨砺。风角石是见习佣兵考核需要收集的物品。九皇子队伍（九名恒星级九阶+一名恒星级二阶）也在风雷峡谷附近。,风雷峡谷环境设定，九皇子队伍引入。
界主世界,风角石,设定展开 | 情节推进,设定,罗峰小队在风雷峡谷收集风角石。风角石考核任务需要收集一定数量的风角石才能通过见习佣兵考核。何若小队（北龙城组织）与罗峰小队合作。宇宙见习佣兵考核的具体规则展开。,风角石考核任务，何若与北龙城组织引入。
界主世界,独角铁犀,战斗描写 | 设定展开,战斗、设定,罗峰小队遭遇独角铁犀群攻击。独角铁犀是雷霆世界中的凶兽。九皇子队伍击杀独角铁犀群展现强大实力。罗峰小队也参与战斗，敖骨配合赤混铜母残片展现战斗力。,独角铁犀战斗，九皇子实力展示。
界主世界,合作,人物心理 | 情节推进,情感,罗峰小队与何若小队（北龙城）合作，共同在风雷峡谷收集风角石。何若介绍北龙城组织——黑龙山星域四大组织之一。四大组织：黑云会、北龙城、百虎楼、三斧山。三斧山为四大组织之首，最低门槛宇宙级。,北龙城组织设定，四大组织体系展开。
界主世界,九皇子,人物引入 | 设定展开,人物、设定,九皇子布罗林身份揭晓——黑龙山帝国九皇子，外公为黑龙山圣地界主哈格雷夫。九皇子麾下九名恒星级九阶保镖。九皇子队伍实力强大，在雷霆世界中表现抢眼。,九皇子布罗林人物引入，哈格雷夫伏笔。
界主世界,考核任务,情节推进 | 设定展开,设定,罗峰小队继续收集风角石完成考核任务。宇宙见习佣兵考核的完整流程展开。冒险者等级体系：行星级=冒险者、恒星级=见习佣兵、宇宙级=一星佣兵。罗峰小队在风雷峡谷中逐步积累风角石。,见习佣兵考核流程，冒险者等级体系。
界主世界,巴巴塔的发现,设定展开 | 转折高潮,设定、高潮,巴巴塔在探测中发现风雷峡谷附近有异常能量反应。巴巴塔的探测设备来自陨墨星号，比一般界主的设备还先进，探测范围20公里，精度极高（可探测矿物构成、人类实力、脑域阔度等）。异常能量反应预示着重大发现。,巴巴塔探测能力设定，异常发现埋下界中界伏笔。
界主世界,异常能量,设定展开 | 转折高潮,设定、高潮,巴巴塔进一步探测确认异常能量来自地底深处。罗峰小队继续完成考核任务的同时密切关注异常。洪、雷神也参与讨论。能量反应越来越明显，预示着可能发现重大宝藏。,异常能量升级，界中界发现前奏。
界主世界,风雷峡谷的尽头,环境铺陈 | 情节推进,设定,罗峰小队抵达风雷峡谷的尽头区域。雷霆世界中的环境描写——狂风、雷霆不断磨砺着岩石。九皇子队伍也在附近活动。各方冒险者小队在雷霆世界中各自行动。,风雷峡谷尽头环境，各方势力布局。
界主世界,撕裂的黑洞,转折高潮 | 设定展开,设定、高潮,"风雷峡谷山脉旁出现一个撕裂空间的黑洞。大量冒险者聚集观看。有人认出这是""界中界""的入口。界中界设定：界主创造一方世界，再在世界内建造一个世界隐匿宝物，需要大量宇宙晶为根基。罗峰小队随大批冒险者冲入界中界。",界中界入口发现，界中界设定展开，重大转折。
界主世界,界中界,设定展开 | 环境铺陈,设定,罗峰小队进入界中界。界中界内是黑夜，隐隐有丝丝光线飘下。界中界非常庞大，长宽近百万公里，数万人进来如一滴水掉进大海。何若上报北龙城组织。各大势力迅速得知界中界消息。,界中界内部环境，各势力上报消息。
界主世界,卡布界主,设定展开 | 人物心理,情感、设定,卡布界主背景展开——雷霆界主卡布，黑龙山星域千万年前很有名气的界主，人称雷霆界主。卡布界主运气极好，在界主中算非常富有，有好几件令界主们眼馋的宝物。卡布界主身死时自爆而死。各界主得知界中界消息后纷纷赶来。,卡布界主背景设定，各界主觊觎宝物。
界主世界,三斧山,设定展开 | 人物引入,人物、设定,"三斧山设定展开：四大组织之首，不培养年轻人，最低门槛宇宙级。三斧山中宇宙级=军士、域主=统领、界主=将军。三位创始人拥有最高称号""军主""，其中两位成为不朽。冥昱（域主/统领）和邵东来（域主）两位强者抵达沧澜星。将天辰（界主/将军）也关注此事。",三斧山组织体系，冥昱与将天辰人物引入。
界主世界,奇尼娅,转折高潮 | 设定展开,设定、高潮,"宇宙佣兵联盟乾巫分部特使奇尼娅拦截雷霆世界入口，禁止任何非恒星级冒险者进入。奇尼娅老师为乾巫宇宙国第三军团军主。冥昱、邵东来等域主被阻拦。安蒙兹（火焰界主）也被阻拦。奇尼娅以联盟法规为依据：""考核世界，非恒星级冒险者不能进，想死就进去！""",奇尼娅拦截强者，考核世界法规设定，奇尼娅背景。
界主世界,界主会议,设定展开 | 矛盾展现,冲突、设定,将天辰召集黑龙山星域界主会议。12位界主代表四组织、两圣地、十六大家族在虚拟宇宙中开会。商定派遣大批恒星级九阶冒险者以参加考核为由进入雷霆世界。名额分配：十六家族每家最多1万人，四组织每方最多20万人，两圣地每方最多50万人。共约200万恒星级九阶大军。,界主会议设定，200万大军派遣计划。
界主世界,200万大军,环境铺陈 | 矛盾展现,冲突、设定,近200万恒星级九阶冒险者大军进入雷霆世界。各大组织、势力派遣的精英军队浩浩荡荡。诺岚山家族也派出200名恒星级九阶。冥昱联系罗峰——告知200万大军即将到来，以及沧澜星上大量强者聚集，非组织势力的人出去后会被抓捕。罗峰答应给冥昱宝物，冥昱提供保护。,200万大军进入，冥昱与罗峰合作关系确立。
界主世界,勤劳的罗峰,爽点设置 | 设定展开,爽点、设定,罗峰小队在界中界周边地带地毯式搜索宇宙晶。巴巴塔探测地底3200米深处的宇宙晶。摩云藤配合赤混铜母残片钻地挖掘。第一天前10小时找到六处共15000方宇宙晶。宇宙晶是宇宙硬通货，一方宇宙晶=1000宇宙币，一宇宙币≈3300乾巫币。罗峰实际挖到9000方（巴巴塔私藏6000方，只告诉罗峰3000方）。,宇宙晶挖掘爽点，宇宙晶兑换体系设定。
界主世界,挖掘宇宙晶,爽点设置 | 设定展开,爽点、设定,罗峰小队持续挖掘宇宙晶三天，共获得31000方宇宙晶（罗峰被告知的数字）。罗峰缺钱——金角巨兽一旦突破宇宙级，消耗金钱惊人。老师第一笔遗产100亿乾巫币已不足50亿。宇宙级金属组合比恒星级昂贵得多。巴巴塔的探测优势令罗峰小队挖掘效率远超其他队伍。,宇宙晶持续挖掘，罗峰资金需求设定。
界主世界,风暴,转折高潮 | 设定展开,设定、高潮,界中界入口的黑洞引发冒险者疯狂涌入。九皇子分析界中界宝藏价值——令界主都眼红的宝物，消息会被四大组织知道，域主乃至界主都会赶来。恒星级冒险者根本得不到真正宝物。火焰界主安蒙兹从死寂星球赶来。界中界消息震动整个黑龙山帝国。,界中界消息扩散，各界主赶来，局势升级。
界主世界,勤劳的罗峰（续）,爽点设置 | 设定展开,爽点、设定,罗峰小队在界中界第八天，共挖96000方宇宙晶（价值约3000亿乾巫币）。罗峰连接虚拟宇宙网络，发现冥昱的通讯申请。徐欣在虚拟宇宙网络中等罗峰。罗华在虚拟宇宙中玩宇宙金融投资市场——5亿乾巫币本金翻到近百亿。,宇宙晶巨额收获，罗华金融投资天赋展开。
界主世界,想死，就进去！,转折高潮 | 矛盾展现,冲突、高潮,沧澜星上强者越来越多，域主达六位、宇宙级21位，但无人能进入雷霆世界。奇尼娅以宇宙佣兵联盟法规阻拦所有人。巴思哈（黑龙山圣地界主）也被阻拦。将天辰（三斧山界主）抵达，确认奇尼娅老师为乾巫宇宙国第三军团军主。将天辰安排界主会议商讨对策。,奇尼娅继续阻拦，三大界主齐聚，将天辰安排会议。
界主世界,大收获,爽点设置 | 设定展开,爽点、设定,罗峰小队三天共获31000方宇宙晶。界中界长宽近百万公里，地底深度超过20公里，全面扫荡需数千年。将天辰安排以恒星级九阶冒险者身份进入。冥昱联系罗峰——告知各大组织联手，非组织势力的人出去会被抓捕，请罗峰将令他心动的宝物给他，他提供保护旗号。,宇宙晶持续收获，冥昱保护交易确立。
界主世界,界主会议（续）,设定展开 | 矛盾展现,冲突、设定,虚拟宇宙中12位界主代表开会。将天辰代表三斧山，冰海神国、黑龙山等各有代表。商定各方派遣恒星级九阶进入。名额：十六家族每家1万、四组织每方20万、两圣地每方50万。奇尼娅的阻拦令恒星级冒险者有了触摸界中界宝藏的机会。,界主会议名额分配，200万大军正式确定。
界主世界,核心地带,转折高潮 | 人物心理,情感、高潮,罗峰得知200万恒星级九阶大军即将到来。冥昱告知沧澜星上有过百域主、近十位界主。罗峰答应给冥昱宝物换取保护。罗峰小队决定前往界中界核心地带——九成九宇宙晶都在核心地带。巴巴塔安慰罗峰——冥昱在沧澜星这种强者聚集地不会动手杀人夺宝。,200万大军威胁，罗峰前往核心地带决策。
界主世界,黑吃黑,战斗描写 | 爽点设置,战斗、爽点,罗峰小队从周边地带朝核心地带飞行，七天遭遇二十一次劫杀。越靠近核心地带劫杀越多。第七天遭六群300人围攻，逃入森林脱险。后遇到15人小队劫杀，罗峰反杀——敖骨配合赤混铜母残片秒杀13名恒星级九阶。获得近8000方宇宙晶。,黑吃黑反杀爽点，赤混铜母残片战斗力展示。
界主世界,拉拢,矛盾展现 | 设定展开,冲突、设定,罗峰小队抵达核心地带。五大阵营（北龙城、百虎楼、黑云会、黑龙山、冰海神国）拉拢自由冒险者。三斧山不拉拢（不培养年轻人）。罗峰联系何若确认宝藏位置已九成把握确定。各方以组织名誉保证不掠夺宇宙晶，换取自由冒险者帮助夺宝。,五大阵营拉拢，宝藏位置确定。
界主世界,弟弟罗华,人物心理 | 设定展开,情感、设定,罗华在虚拟宇宙中玩宇宙金融投资市场——5亿乾巫币翻到近百亿后亏损20亿。宇宙金融市场设定：跨宇宙国投资最低门槛1亿乾巫币，变化比地球快百倍千倍。罗峰给罗华40亿乾巫币继续投资。罗峰决定30%收入交罗华投资。罗峰三人联系何若加入北龙城阵营。,罗华金融天赋展开，宇宙金融市场设定，加入北龙城阵营。
界主世界,开启宝藏,转折高潮 | 爽点设置,爽点、高潮,罗峰小队加入北龙城阵营（约2100人）。核心地带中央有深蓝色城堡。九皇子布罗林带600多人出现，以九把C2级镭射枪（一枪可杀宇宙级二阶）震慑四方。九皇子保镖推城堡大门，被雷电贯穿化为灰烬。城堡变成雷电城堡。,九皇子C2镭射枪震慑，城堡雷电机关，宝藏开启高潮。
界主世界,312件宝物,设定展开 | 转折高潮,设定、高潮,"城堡雷电消失，白胡子老头（智能生命""雾大人""）出现。公布卡布界主宝藏：68种312件宝物。排名：NO.1全套空间秘法传承水晶球三重账号（3000万雷霆石）、NO.2主人存款银行账号（800万雷霆石）、NO.3域主级血统药剂（300万雷霆石）、NO.9生命果实三颗（每颗80万雷霆石）等。最差的都是五阶原力兵器。",312件宝物列表公开，雷霆石兑换机制确立。
界主世界,为宝而狂,爽点设置 | 设定展开,爽点、设定,白胡子老头公布雷霆石兑换机制——用界中界特有的雷霆石兑换宝物。雷霆石分布图公开（26块区域）。雷霆石能量很低，能量测试仪难以检测。各方迅速分队前往挖掘。罗峰小队逃离大队伍单独行动。巴巴塔之前发现两个雷霆石区域。,雷霆石兑换机制，罗峰小队独立行动。
界主世界,紧张时刻,爽点设置 | 人物心理,情感、爽点,罗峰小队抵达第一处雷霆石区域。巴巴塔探测20公里范围内有128926颗雷霆石。摩云藤钻地抓取雷霆石，两小时全部搞定。周围探索又发现近16万颗。第一处区域共获396201颗雷霆石。一颗五阶原力兵器天火轮仅需10万颗。,雷霆石大量挖掘爽点，摩云藤挖掘效率。
界主世界,兑换什么宝贝？,设定展开 | 人物心理,情感、设定,罗峰小队挖掘第二处雷霆石区域（山林地带），获38万颗。总共1125638颗雷霆石。巴巴塔建议不要兑换D6轨道炮（机械族飞船有更好的）和星辰之心（金角巨兽进化无瓶颈），而应兑换生命果实——让摩云藤进化。摩云藤细胞活性比域主强、体积庞大，是吸收生命果实的最佳载体。,兑换策略定计，生命果实进化摩云藤计划。
界主世界,堡内兑换,爽点设置 | 设定展开,爽点、设定,200万大军抵达，各雷霆石区域被占领。罗峰小队16天挖掘后回核心地带。联军20万人封锁城堡。冥昱将罗峰五人信息传入指挥部名单。联军内部私下买卖雷霆石（10-300方宇宙晶一颗）。罗峰进入城堡兑换。,联军封锁城堡，罗峰进入兑换宝物。
界主世界,生命果实,爽点设置 | 设定展开,爽点、设定,"罗峰在城堡古屋中向白胡子老头""雾大人""兑换：五阶原力兵器冰魂刃（13万雷霆石）、五阶念力兵器镇空鼎（18万雷霆石）、一颗生命果实（80万雷霆石），共111万颗雷霆石。生命果实——界主的第二条性命，蕴含无比精纯的生命力。五阶兵器上的本源秘纹接近宇宙本源法则。",生命果实与五阶兵器兑换成功，宝物到手。
界主世界,杀死他们,转折高潮 | 矛盾展现,冲突、高潮,九皇子布罗林在罗峰之前进入城堡兑换传承水晶球第一重密码和生命果实。布罗林发现罗峰真的兑换了宝物，命令保镖卡图洛盯紧罗峰五人，一旦离开联军范围就击杀。布罗林控制22万大军，分成七个大队。,九皇子发现罗峰兑换宝物，追杀令下达。
界主世界,突起波澜,战斗描写 | 转折高潮,战斗、高潮,罗峰五人夜里离开联军，被九皇子1000人追杀。数百道念力兵器如箭雨射来。铁南河断后挡在最前面被射成筛子当场死亡。敖骨断后重伤（胸腔以下化为烂泥）。罗峰紧急召出C9级宇宙飞船（直径100米）挡住攻击。五人逃入飞船逃走。暴露了拥有巨大空间储存器物（可存放百米飞船）。,铁南河战死，敖骨重伤，C9飞船救命，危机高潮。
界主世界,丧家之犬,人物心理 | 设定展开,情感、设定,罗峰愤怒但强压怒火。金角巨兽本性影响——嗜杀毒瘾。洪、雷神劝罗峰冷静。罗峰确认追杀者是九皇子布罗林的人。巴巴塔警告——巨大空间储物器物暴露，域主也没几个有，布罗林会重视罗峰。罗峰决定等摩云藤进化后再报仇。,罗峰愤怒与克制，金角巨兽嗜杀本性，巨大空间储物器物珍贵性。
界主世界,宇宙级,转折高潮 | 设定展开,设定、高潮,罗峰在界中界边缘山脉中让摩云藤进化。摩云藤展开最大体型——36条主藤曼各长30公里。罗峰将生命果实抛给摩云藤。摩云藤剧烈进化——72条主藤曼各达210公里→300公里。两三个小时后进化完成，摩云藤从恒星级四阶进化到宇宙级二阶。72根藤曼每根相当于宇宙级二阶人类武者，联手可战宇宙级四阶。同时，猿人查克托（三斧山将天辰麾下）突破宇宙级。,摩云藤进化成功，宇宙级二阶实力质变。
界主世界,摩云威力,战斗描写 | 爽点设置,战斗、爽点,摩云藤进化后测试实力——宇宙级二阶。罗峰召出宇宙飞船（探测范围10万公里）探测界中界。发现32169名人类分四支队伍。摩云藤潜入地底狩猎——藤曼破土而出缠绕光头鱼鳞壮汉双脚拽入地底，杀死后取走空间戒指。摩云藤配合巴巴塔精准狩猎。,摩云藤进化后首次狩猎，地底偷袭战术。
界主世界,一个半月的杀戮,战斗描写 | 爽点设置,战斗、爽点,摩云藤持续狩猎各队伍队长和大队长。一个半月的杀戮战争——200万大军从180万战斗人员杀到不足40万（加20万联军共约60万幸存）。三支队伍联手进攻布罗林第四大队（3万人只剩不足1万）。罗峰靠摩云藤偷袭杀死6个大队长，获得大量雷霆石和宝物。后期各大队警觉，狩猎效率大降。,一个半月杀戮战争，摩云藤偷袭掠夺，布罗林第四大队覆灭。
界主世界,刀光剑影,人物心理 | 矛盾展现,冲突、情感,战争结束，罗峰小队带着908万雷霆石和9件宝物回联军驻地。归途危险——各方残存队伍会攻击小队。罗峰用宇宙飞船飞到平原地带附近，再步行小心绕过驻扎队伍。三小时紧张飞行终于抵达联军驻地。九皇子探子发现罗峰四人。,归途紧张潜行，九皇子探子发现罗峰。
界主世界,最后一次兑换,爽点设置 | 设定展开,爽点、设定,罗峰第二次进入城堡兑换。生命果实、星辰之心、D6轨道炮全部兑完。剩余63件宝物。罗峰兑换雷电秘法五套等多件宝物，共902万雷霆石。白胡子老头惊讶罗峰持有超1000万雷霆石。巴巴塔建议兑换性价比高的宝物，出去后卖掉换钱再买需要的。,第二次兑换902万雷霆石宝物，兑换策略。
界主世界,归途,爽点设置 | 情节推进,爽点,罗峰卖掉剩余6万雷霆石获约500万方宇宙晶。总共680万方宇宙晶（68亿宇宙币）+大量宝物。白胡子老头宣布312件宝物全部兑换完毕，城堡关闭。三斧山阵营大军（近8万人+两名宇宙级）开拔离开界中界。九皇子布罗林仍在联军驻地犹豫是否动手。,雷霆石卖完，宝物兑换结束，三斧山大军出发。
界主世界,一枪爆头,战斗描写 | 转折高潮,战斗、高潮,将天辰与哈格雷夫在沧澜星谈判——将天辰以九个条件换传承水晶球最后一重密码。哈格雷夫最终同意。布罗林率2000精锐乘飞船追击三斧山大军。三尊D6级轨道炮轰击+12把C2镭射枪同时射击12个重要目标。两名宇宙级一阶当场被杀，罗峰靠摩云藤硬挡住C2镭射光幸存。12支精锐队伍趁乱夺取7个智能光脑和8件空间储物器物。,九皇子偷袭三斧山大军，罗峰靠摩云藤幸存，宇宙级被杀。
界主世界,回到沧澜星,转折高潮 | 矛盾展现,冲突、高潮,三斧山大军伤亡数千但迅速稳定。布罗林检查夺得的智能光脑，未找到传承水晶球密码记录（将天辰早已毁掉智能光脑并杀人灭口）。将天辰与哈格雷夫完成交易——哈格雷夫同意九个条件，将天辰给最后一重密码。将天辰透露：得到密码的智能光脑已毁，士兵已杀。三斧山大军经雷霆世界回到沧澜星。诺岚山在沧澜星管理秩序。,将天辰的计谋，哈格雷夫被骗，诺岚山在沧澜星。
界主世界,见冥昱,转折高潮 | 爽点设置,爽点、高潮,"诺岚山发现罗峰，想以宇宙级身份杀恒星级罗峰。罗峰大肆原力传音""诺岚山擅闯三斧山大军""，三斧山五名宇宙级拦住诺岚山。诺岚山被迫离去。罗峰四人与冥昱域主会面。罗峰献给冥昱五阶原力兵器""斩空刀""（排名29，比天火轮贵数十倍）。冥昱大喜。",罗峰靠三斧山大军挡住诺岚山，献斩空刀给冥昱。
界主世界,界主现身,转折高潮 | 设定展开,设定、高潮,冥昱给罗峰200亿宇宙币（100亿宇宙币自动升级为宇宙星河银行二星级账户）+100颗生命星球领地。三斧山一位界主将军现身，看中斩空刀，以更高价买走并欠冥昱一个人情。界主一刀劈出两三公里空间裂缝。冥昱答应杀诺岚山，但查探发现诺岚山已离开沧澜星。,冥昱回报200亿宇宙币+100星球，界主现身展示空间裂缝，诺岚山逃脱。
界主世界,传承水晶球（第六篇终章）,转折高潮 | 设定展开,设定、高潮,"罗峰四人完成见习佣兵考核，获得宇宙见习佣兵资格。分配收获——罗峰给洪、雷神各40亿宇宙币。雷神参悟五套雷霆秘法时，发现第五套芯片蕴含智能生命""雾大人""——雷神成为卡布界主弟子。哈格雷夫去宇宙第一银行取传承水晶球，发现三重密码兑换的竟是一段录音——卡布界主死前耍了所有人，传承水晶球根本不在银行。哈格雷夫暴怒。界中界被宇宙佣兵联盟界主改造为秘密训练地点。",雷神获卡布界主传承，传承水晶球真相——卡布的恶作剧，界中界被改造。
宇宙中崛起,处理宝物,设定展开 | 爽点设置,爽点、设定,"罗峰在回程飞船上处理界中界获得的48件宝物。通过宇宙星河银行五星级客户身份的""物品托卖服务""，将48件宝物在各大宇宙国拍卖区出售，仅需千分之一手续费。罗峰给弟弟罗华40亿宇宙币。黑龙山星域因界中界宝物流出而疯狂，恒星级冒险者出手天价宝物被宇宙级强者强夺致家族被灭。",五星级客户托卖服务，48件宝物处理，黑龙山星域宝物乱象。
宇宙中崛起,财富飙升,爽点设置 | 设定展开,爽点、设定,48件宝物卖出112300亿宇宙币（约11混元单位），罗峰账户自动升级为三星级客户（门槛10万亿宇宙币）。三星级客户相当于界主强者资产水准，相当于几十个星系领地。宇宙货币体系展开：宇宙晶（宇宙币，界主凝练）、不朽晶（不朽币，战略储备）、混元单位（1混元=1万亿宇宙币）。,11万亿宇宙币到账，三星级客户升级，宇宙货币体系设定。
宇宙中崛起,履历,设定展开 | 人物心理,情感、设定,罗峰收到七封邮件：前五封来自宇宙星河银行（投资服务、星球管理服务、金融服务等），第六封来自虚拟宇宙公司（乾巫拍卖会邀请），第七封来自巨斧斗武场（青铜VIP会员）。乾巫拍卖会设定：每三年一次，最低门槛三星级客户，下一届两年后。拍卖会分初等/中等/高等三级。,乾巫拍卖会资格获取，巨斧斗武场VIP会员，银行服务体系设定。
宇宙中崛起,斗武场中,设定展开 | 环境铺陈,设定,罗峰三人在巨斧斗武场观看宇宙级六阶生死战——盖奇（武者，领域五重，619胜）vs哈克斯（精神念师掌控者，领域四重，821胜）。盖奇为家乡鲁修星球自由卖身巨斧斗武场，哈克斯为奴隶商奴仆。三人各押注1亿宇宙币。巨斧斗武场在虚拟宇宙中开辟位面空间，有漂浮岛屿斗武场。,盖奇vs哈克斯生死战背景，巨斧斗武场结构设定，三兄弟押注。
宇宙中崛起,梦中的草原,情感展现 | 转折高潮 | 人物心理,情感、高潮,"盖奇刀法充满生机，盾法无懈可击，压制哈克斯。但哈克斯在生死时刻领悟水之本源法则翻盘，银色细针刺穿盖奇头颅。盖奇死前梦到家乡鲁修星球的大草原和女儿。哈克斯杀死盖奇后说""对不起，我只是想回家""，他还有178场才能恢复自由。罗峰、洪、雷神三人沉默，深刻感受宇宙的残酷。",盖奇之死的情感冲击，哈克斯的悲情，三兄弟感受到宇宙残酷的压力。
宇宙中崛起,回家，地球,情感展现 | 环境铺陈,情感、设定,洪开导雷神和罗峰——宇宙浩瀚，有光明有黑暗，现在能做的就是保护地球族群。飞船经宇宙穿梭回到地球太阳系（地球坐标被陨墨星主人用空间秘法掩盖）。2063年11月16日深夜回到扬州城西湖别院。罗峰与家人团聚，罗海罗平兴奋迎接。,洪的心境感悟，地球坐标隐藏设定，家人团聚。
宇宙中崛起,跨入宇宙级,设定展开 | 悟道,修炼、设定、爽点,金角巨兽在两年前（2061年12月）突破到宇宙级。罗峰感悟金之本源法则。金角巨兽宇宙级进化速度：一阶到三阶需约15年，四阶到六阶每次20年共60年，七阶到九阶每次120年共360年，突破域主需超500年。罗峰用金属最佳组合（效率56倍），20个月相当于正常进化93年，金角巨兽达到宇宙级六阶。,金角巨兽突破宇宙级，宇宙级进化速度设定，金之本源法则感悟。
宇宙中崛起,领域、法则,设定展开 | 悟道,修炼、设定、爽点,罗峰领悟领域与法则体系。本源法则感悟是界主时期最容易感悟的，但在恒星级时期就能感悟本源法则的天才极其罕见。罗峰跨入金之本源法则门槛。领域九重为最高。法则感悟与领域的关系展开。,领域与法则感悟体系，罗峰跨入金之本源法则门槛。
