卷名,章节名,type,tag,summary,core
江州第一人,大妖魔来袭（下）,战斗描写、矛盾展现,冲突、战斗,呼雷三妖得知围攻秦云的竟是百花娘娘（月季花妖，百万灭魂针）、毒龙王、听风谷主三位大妖魔，吓得藏匿不敢动。呼雷透露追杀小鱼妖是龙后吩咐、瞒着蛟龙王。三位大妖魔联手——百花娘娘粉红迷雾与黑刺、毒龙王本体黑毒龙、听风谷主无声波动，合力仍破不开周天剑光。暗象老祖传讯鳄龙老祖增援。秦云隐藏极境实力，故意只守不攻。,百花娘娘等三大妖魔联手围攻仍破不开周天剑光，暗象老祖召鳄龙老祖来援。
江州第一人,龙后,设定揭示、伏笔深化,伏笔、揭示、设定,鳄龙老祖得知消息后带黑蛇洞主、绿衣女子赶来。秦云放出沉沙剑擒来呼雷三妖审问，呼雷大将军供出追杀小鱼妖系龙后指使。秦云令呼雷传讯龙后，龙后傲慢断绝传讯。秦云令呼雷三妖交出所有宝物后滚蛋，传话蛟龙王要交代。如意观主得知秦云在蓝婆山无阵法守护，赶来参战。消息经万象殿传开，天下各方得知秦云在嘉安郡。,龙后指使追杀私生女之事揭穿，鳄龙老祖赶来，如意观主亦动身，消息震动天下。
江州第一人,天下震动,矛盾展现、氛围营造,冲突、设定,龙后傲慢不理会传讯，蛟龙王得知秦云厉害后想见却被龙后阻拦。景山派宫掌门、元符宫主认为秦云莽撞恐难活命。武枫郡主幸灾乐祸，伊采石为女婿担忧。秦云在蓝婆山为书生守墓，大妖魔们在外窥伺不敢妄动。,秦云在蓝婆山的消息传遍天下，各方势力反应不一，大妖魔们蓄势待发。
江州第一人,如意观主来了,人物引入、悬念设置,人物、伏笔,"津州极乌城中，李游求谦侯设法帮秦云，谦侯以朝廷观战画面说明蓝婆山牵扯太大，自己帮不了。蓝婆山上金阳公主、百花娘娘、毒龙王等多位大妖魔联手攻秦云，却破不开周天剑光光罩。如意观主化流光赶到，祭出地狱索缠绕光罩，秦云认定等的就是他，同时祭出沉沙剑、盘尘剑，两道""江上明月""剑光斩向蜈蚣真身，将其身体切成三截。",天下各方观战蓝婆山，如意观主入局，秦云以两柄二品飞剑专杀此妖。
江州第一人,斩杀大妖魔,战斗描写、转折高潮,战斗、高潮,秦云放出两口二品飞剑（沉沙剑、盘尘剑）追杀如意观主，将其斩成三截。百花娘娘、无影魔君、暗象老祖同时出手拦截。沉沙剑施周天剑光困住两截身体，盘尘剑以明月剑光将其切割成数十份彻底灭杀。又放残血剑卷走遗物。如意观主剩余五截身体钻地逃窜，但各截不能分离超过十里，两口飞剑追杀至最后一截，秦云拒绝求饶将其斩杀。各方大妖魔震惊——秦云一边抵挡围攻一边分心杀了一位大妖魔。天妖宫晏七娘、皇宫宫装少女等皆惊叹。,秦云以两口飞剑在众妖魔围攻下碾压式斩杀如意观主，震慑各方。
江州第一人,极境层次,悟道、矛盾展现,修炼、冲突、爽点,各方猜测秦云实力，倾向于意境领域层次。秦云判断斩杀一位大妖魔后其他妖魔会全力戒备，难以再逐个击破。鳄龙老祖率先抵达蓝婆山，显出鳄龙魔体（两三里长），以蛮力与血盆大口攻周天剑光。秦云以本命飞剑明月剑光反击，仅伤鳄龙老祖浅表。秦云判断鳄龙老祖肉身太强、黄风道君境界高、狼山老祖招数玄妙，一对一难杀。醉仙人从北地赶来在二十里外观战。,鳄龙老祖显魔体攻蓝婆山，秦云初步试探三大极境层次大妖魔实力。
江州第一人,瞠目结舌（上）,战斗描写、转折高潮,战斗、高潮,鳄龙老祖蛮力、利爪、尾巴抽打乃至张血盆大口欲吞周天剑光均未果。秦云将周天剑光暴涨一倍令鳄龙老祖吞不下。黄风道君（黄鼠狼妖，修道家《黄风真经》成极境）赶到，与鳄龙老祖联手——黄风阴柔从西边吹、鳄龙魔身霸道从东边打，仍破不开。鳄龙老祖召集十一位大妖魔全部联手围攻。,黄风道君与鳄龙老祖两大极境联手，十一位大妖魔合力围攻周天剑光仍不破。
江州第一人,瞠目结舌（下）,氛围营造、人物心理,情感、设定,十三位大妖魔围攻，秦云却坐在书生墓碑旁喝酒絮叨，小鱼妖烧纸钱。大妖魔们攻不破只能罢手议论，猜测秦云是否已达极境但觉不可思议。狼山老祖率七位大妖魔（含九山岛主、铁臂猿魔）赶到，共二十位大妖魔全力围攻。秦云收起酒壶，目光锁定九山岛主——小妹之死的幕后黑手。秦云拿出剑老人本命飞剑七杀剑（一品飞剑），准备倾尽全力杀九山岛主。,二十位大妖魔（含三位极境）全力围攻，秦云锁定仇人九山岛主准备出杀招。
江州第一人,万剑归宗,战斗描写、转折高潮,战斗、高潮,"秦云以盘尘剑施周天剑光防御，本命飞剑酝酿最强招""轮回""——进入燃烧生命的炽烈心境。本命飞剑爆发，天地之力凝聚数百道剑光追随，甚至控制金阳公主的剑形法宝飞出、令无影魔君神剑震颤欲飞——此乃传说中飞剑极致""万剑归宗""。耀眼剑光贯穿九山岛主胸膛，数百剑光追随将其身体炸裂，余势又杀听风谷主，百花娘娘断十六根长藤才救下毒龙王。九山岛主（本体大山）逃窜但本源受伤。三位极境大妖魔停手盯住秦云，秦云暴露极境身份。","秦云施展""万剑归宗""斩杀听风谷主、伤九山岛主，极境剑仙身份暴露。"
江州第一人,大战落幕,战斗描写、转折高潮,战斗、高潮,"极境以下大妖魔全部遁逃。秦云以""双飞翼""招（本命飞剑与七杀剑双剑齐出，阴阳交替灵动莫测）迎战三大极境——伤鳄龙老祖浅表、破狼山老祖刀壁割伤其身、逼黄风道君施展黄风神体。秦云再施一次""轮回""万剑归宗射穿狼山老祖胸膛。狼山老祖生命力极强硬扛。三大极境各自离去。醉仙人见证大喜，邀秦云日后北地桐谷城饮酒。此战二十一位大妖魔参战，如意观主、听风谷主战死，秦云未伤分毫且伤狼山老祖颇重。",秦云以双飞翼与第二次万剑归宗力战三大极境大妖魔，蓝婆山大战落幕。
江州第一人,余波,矛盾收束、伏笔深化,伏笔、冲突,大妖魔们逃窜中议论秦云二十七岁极境剑仙将来必入道。九山岛主担忧小妹之仇秦云不会放过自己，考虑摆脱本体大山之桎梏。醉仙人感叹人族又增气运。秦云守孝三日后带傅思卓回广凌。蛟龙宫中蛟龙王、龙后得知秦云极境剑仙身份而心惊。九山岛主躲回九山岛。伊萧在广凌应付各方求助。秦云向伊萧隐瞒岳母之事。,蓝婆山一战余波扩散，各方震动，秦云带傅思卓回广凌，九山岛主等妖魔收敛。
江州第一人,各方宾客,人物引入、氛围营造,人物、设定,鲁州王家老祖宗王庆之（先金丹）亲自擒下背叛秦家偷宝物逃走的吴俊，送往广凌当贺礼。各方先金丹修行人齐聚秦府东花园贺秦云跨入极境。剑阁极境剑仙崔连峰、朝廷极境谦侯亲至。秦云与崔连峰切磋剑术——崔连峰九大杀招 vs 秦云周天剑光。东海龙族大太子敖勇率两位叔叔与七妹敖星携重礼来贺。,天下各方先金丹乃至极境修行人齐聚广凌贺秦云，东海龙族亦亲自登门。
江州第一人,伊萧的身世,设定揭示、伏笔埋设,伏笔、揭示、设定,东海大太子敖勇私下告知秦云：伊萧生母乃西海龙族纯血龙女敖雪，与人族伊采石私定终身生女，被西海龙族以犯族规为由囚禁五百年。伊采石至今不知妻子身份。秦云决定暂不告诉伊萧，先暗中查探救母之法。,伊萧身世揭晓——生母为西海纯血龙女敖雪，因犯族规被囚五百年。
江州第一人,白君月的请求,伏笔深化、人物心理,伏笔、情感,伊萧告知有伊氏子弟在西海失踪求查。白君月传讯求秦云查证哥哥白君臣是否死于西海大妖魔乌潮老怪之手，愿以三品法宝冷月花相酬。秦云因仙府时白君月曾帮过忙而免宝物答应。秦云暗中盘算西海之行：救岳母第一，查伊氏子弟、查白君臣生死次之。,白君月求秦云查哥哥白君臣生死，秦云答应，西海三事并提。
江州第一人,黄蛟，黑龙宫,设定揭示、伏笔深化,伏笔、揭示、设定,"蛟龙王黄蛟亲自携重礼来广凌，向秦云示好，称追杀私生女全系龙后所为，传音暗示秦云""只管杀之""。傅思卓拒绝认蛟龙王为父。龙后已逃回娘家鄱云湖黑龙宫——其父黑龙宫主乃仙人魔神级数，布局千年算计黄蛟一脉。秦云暗中疑惑追杀私生女背后另有隐秘。秦云出发赴西海。",蛟龙王借刀杀人、龙后逃回黑龙宫，黑龙宫布局千年算计黄蛟一脉浮出水面。
江州第一人,龙王拒绝,矛盾展现、转折高潮,冲突、高潮,秦云入西海龙宫拜见西海龙王，献金丹外丹求赦免敖雪。西海龙王以龙族族规为由拒绝，连商量的余地都不留。三太子敖琛透露仅龙王与长老们能决定。秦云无奈离去，转而联系万象殿询问赦免之法。,西海龙王拒绝赦免敖雪，秦云转求万象殿。
江州第一人,赦免的条件,设定展开、悬念设置,伏笔、设定,万象殿深红鳞甲蛟龙告知赦免三法：一、一件超品法宝；二、一颗天龙血晶（上古天龙死后所留，西海有上古天龙宫）；三、秦云入道后为万象殿效劳百年并立巫术咒誓。秦云拒绝第三法，选择寻天龙血晶。万象殿提供上古天龙宫情报：西海海底上古天龙与域外魔神同归于尽所留行宫，阵法六千年前出现破绽，四海龙族探查多次，三千年内未再得天龙血晶。秦云发现伊氏子弟失踪地与上古天龙宫范围相近。,赦免敖雪需天龙血晶，秦云获上古天龙宫情报，伊氏子弟或误入其中。
江州第一人,上古天龙宫（上）,环境铺陈、悬念设置,伏笔、设定,秦云推断伊氏子弟从东南角误入上古天龙宫，以剑意领域在海底逐一探查阵法破绽。半月余无果，秦云坚持。终于发现九十二丈处一地图未标的新入口。秦云进入上古天龙宫，见水晶宫殿群恢弘巍峨，部分倒塌有血迹残留煞气。两团血色魔气（疑域外魔神残留气息）扑来被剑意领域消磨。秦云在殿厅通道发现两位盘膝坐着的伊氏子弟。,秦云发现上古天龙宫新入口，进入水晶宫殿找到失踪的伊氏子弟。
江州第一人,上古天龙宫（下）,战斗描写、伏笔埋设,伏笔、战斗,"两位伊氏子弟魔气入体自我封禁魂魄。秦云继续深入遇黑鳞魔怪（魔神气息所化仆从），实力媲美先金丹大妖魔且肉身极强。秦云以明月剑光六次攻杀才灭一只。在倒塌殿厅中发现域外魔神残臂（三十九丈红色鳞甲手臂，手腕三个黑色圆环疑似灵宝部件）、五颗天龙血晶，及六百六十六个魔怪（含六个首领）。秦云以七杀剑周天剑光抵挡、本命飞剑偷取血晶未果，施展""轮回""灭四个魔怪仍无法夺取，魔怪不死不灭。秦云被迫撤退。",秦云发现天龙血晶与域外魔神残臂，但666个不死魔怪守护无法夺取。
江州第一人,暂时离开,情节推进、伏笔深化,伏笔,秦云探查完外围区域搜得两件三品法宝、五件四品法宝等。唯有倒塌殿厅可通往其他区域但被魔怪守住。秦云带两位伊氏子弟退出，在入口布置六重伪装隐藏阵法。将二人送回昆仑州伊氏祖地伊水城紫云宫，伊氏老祖出手救治。伊氏老祖猜到秦云找到新入口但承诺保密，提醒若得天龙血晶勿轻易卖给四海龙族。秦云请伊氏老祖转告神霄门：进去极境都可能丢命。,秦云救出伊氏子弟送回伊氏，布阵隐藏天龙宫入口，伊氏老祖猜到秘密。
江州第一人,好心提醒,伏笔深化、悬念设置,伏笔,秦云赴西海乌潮渊问乌潮老怪白君臣生死。乌潮老怪承认杀了白君臣，称月竹箫、本命符箓等贴身物在战斗中损坏已扔，随后躲入阵法深处。秦云在海水中飞剑威力削弱三成加阵法护持，奈何不得乌潮老怪。乌潮老怪暗中向一位血发魔神禀报，魔神指示其继续按吩咐隐瞒。秦云传讯白君月告知结果，白君月坚信哥哥还活着。,乌潮老怪称已杀白君臣但有疑点，暗中受魔神指使隐瞒真相。
江州第一人,三年,悟道、氛围营造,修炼、设定、爽点,"三年后，秦云纵横天下十九州斩妖除魔，嫉恶如仇，凡为祸人间的妖魔不论大小一律斩杀，造福无数老百姓，天下普通修行人钦佩。鲁州奇埠岛大妖连灭九村落被秦云千里追杀。三年间秦云又悟出烟雨剑意第二种极境""杀戮""——真正完美的剑道分阴阳，守护与杀戮一体两面。伊萧亦突破先天实丹境。秦云宣布闭关突破先天金丹。","三年间秦云纵横天下斩妖除魔，悟出第二种极境""杀戮""，准备突破金丹。"
江州第一人,终成金丹（本篇终）,悟道、转折高潮,修炼、高潮、爽点,"秦云在小镜湖旁观天地感自然数日，心灵圆满后入静室。以阴阳两仪法——白金实丹分解为两股法力，一半以极境剑意""守护""为核心、一半以""杀戮""为核心，如阴阳鱼旋转追逐，在中央凝聚出一点光芒。最终凝练出泛着紫光的""紫金金丹""——传说中金丹极致，法力精纯媲美元神仙人。本命飞剑亦于两年前达二品。伊萧惊呆。秦云走出静室与伊萧饮酒庆贺。剑仙传承至此已达尽头，凝练元神成仙之路漫漫。",秦云以阴阳两仪法凝练传说级紫金金丹，达到剑仙传承之极致，第五篇完整落幕。
玉瓶内的魔神,天龙血晶,设定展开、转折高潮,设定、高潮,秦云凝练紫金金丹后实力质变，法力媲美仙人魔神；三月二十九日再入西海上古天龙宫废墟殿厅，以本命飞剑施展周天剑光硬抗六百余头魔怪，强取域外魔神手臂旁的五颗天龙血晶及一大滩上古天龙血。,秦云凭紫金金丹法力成功夺取天龙血晶，为救岳母奠定根基。
玉瓶内的魔神,法宝'乾坤环',装备获取、设定展开,奖励、设定,"秦云炼化域外魔神手臂上三个黑色圆环，命名""乾坤环""，判定其为某套灵宝的其中三件，单个即一品法宝，三件合用媲美超品法宝，擅攻杀与困敌；以乾坤环封禁手臂魔气，又以""锁天符""镇压，收入剑老人所留大乾坤袋。",乾坤环这套灵宝登场，成为秦云本篇重要新装备。
玉瓶内的魔神,大收获,装备获取、环境铺陈,奖励、设定,秦云穿越裂缝探查上古天龙宫外部宫殿群其他区域，拾得六品法宝等物；发现一具真龙境龙族尸体，取其遗物白丝网、大印、乾坤袋等一品法宝；因护法神将（黄巾力士）镇守而无法进入内部宫殿群，远眺见域外魔神完整尸体及更多龙族尸骸。,上古天龙宫外部淘宝大收获，内部宫殿群及域外魔神尸体悬念埋下。
玉瓶内的魔神,真相,设定揭示、情感展现,情感、揭示、设定,秦云归家告知伊萧真相——其母乃西海纯血龙女敖雪，因与人族通婚犯族规被囚五百年；秦云三年前即已闯上古天龙宫，今日方得天龙血晶，可经万象殿换敖雪自由。夫妻情深，伊萧既感激又后怕。,伊萧身世之谜揭晓，救母行动正式启动。
玉瓶内的魔神,龙女敖雪,人物引入、矛盾收束,人物、冲突,透过万象殿作保，秦云以一颗天龙血晶换得敖雪自由；西海龙王、祁长老等龙族浩荡出迎，敖雪与伊萧母女初相认。西海龙族觊觎余下天龙血晶及上古天龙宫入口，秦云软硬不吃，双方不欢而散。,龙女敖雪获救恢复自由，母女相认；西海龙族贪婪埋下伏笔。
玉瓶内的魔神,查探入口,矛盾展现、伏笔埋设,伏笔、冲突,"西海龙族敖充与秦云口角，西海龙王暗中查探上古天龙宫新入口；深红鳞甲蛟龙""应蛟""经域外魔神情报，亦欲从伊氏两名子弟处查探入口。敖雪展露意境领域层次实力，携伊萧游历天下。","西海龙族与""应蛟""两方势力暗中查探天龙宫入口，埋下后续隐患。"
玉瓶内的魔神,了断,情感展现、矛盾收束,冲突、情感,敖雪携伊萧至昆仑州旧居追忆，又赴崆州离城见伊采石；敖雪怒惩武枫郡主，质问伊采石当年对伊萧之狠。伊采石在敖雪与武枫郡主间选择留下陪伴武枫郡主，敖雪与伊采石彻底了断，携伊萧离去。,敖雪与伊采石旧情了断，母女决意同行游历。
玉瓶内的魔神,玉瓶,悬念设置、伏笔埋设,伏笔,云州青翅峡大妖魔青翅妖王以十年积攒的童男童女心头血供养一青玉瓶，玉瓶助其魔身提升至第十九层；青翅妖王忌惮玉瓶，平常重重封禁，暗谋突破第二十一层后探玉瓶秘密。伊萧、敖雪路经此地发现青翅妖王之祸，敖雪显真身与青翅妖王老巢阵法厮杀难下。,玉瓶初次登场，青翅妖王与之合作又忌惮，埋下全篇核心悬念。
玉瓶内的魔神,云州除妖,环境铺陈、情节推进,设定,"伊萧述青翅妖王近年疯狂为祸孩童之状，秦云决意出手；秦云携妻岳母乘船入青翅峡，云州道家圣地混元宗下院""玄武宫""严道友等前来助阵收尾。秦云介绍云州人妖势力格局（玄武宫、巫姥山、蛮祖教、九洞水府、万妖山等）。",青翅妖王讨伐战布局完成，云州势力格局铺陈。
玉瓶内的魔神,青翅妖王的绝望,战斗描写、转折高潮,战斗、高潮,秦云以七杀剑一飞冲天直破青翅妖王老巢阵法，以力破法，百余丈刀光被剑光碾碎，青翅妖王被贯穿身体后弃巢逃遁；玄武宫修行人震撼，疑秦云已入道。,秦云正面碾压青翅妖王，令其仓皇逃窜，威震旁观修行人。
玉瓶内的魔神,他一定入道了！,战斗描写、转折高潮,战斗、高潮,"青翅妖王向师尊（蛮祖教魔神）求救称""秦云一定入道了""，被七杀剑第三剑贯穿心脏毙命，原形为巨大螳螂妖。巡天盟巡天鉴探得此战，推测秦云入道。秦云以七杀剑一化七清扫老巢大妖，却未发现青翅妖王死前所言""大秘密""宝物。","青翅妖王伏诛，""秦云入道""之误传席卷天下，玉瓶线索暂隐。"
玉瓶内的魔神,玉瓶的归属,伏笔深化、悬念设置,伏笔,"秦云搜寻青翅妖王老巢未果，将收尾交予玄武宫，随即赶赴江州九山岛。玄武宫先天实丹境弟子""于石奇""在隐秘洞穴被玉瓶器灵诱导掘出玉瓶，玉瓶许其三年内入金丹，暗中图谋控制栽培其为傀儡，以消磨封禁求脱身。","玉瓶落入于石奇之手，魔神卜明""栽培傀儡""之计展开，全篇核心伏笔深化。"
玉瓶内的魔神,天下大变,转折高潮、氛围营造,设定、高潮,青翅妖王之死震动天下十九州，大妖魔纷纷弃巢逃回宗派或蛰伏，天下百姓日子大好，秦云功德大涨。人皇（神魔一脉领袖）赞秦云造福苍生。九山岛主在师尊催促下，决定抛弃大山真身，引动魔神雕像与域外魔神沟通。,秦云斩妖令天下格局大变；九山岛主献身魔神之局启动。
玉瓶内的魔神,降临,转折高潮、核心伏笔,伏笔、高潮,"秦云赶至九山岛，见群妖已散、九山岛主已逃。实情：九山岛主夺舍域外魔神所赐""血海魔胎""婴孩肉身，将大山真身献予魔神；域外魔神以一道紫光穿越虚空夺舍大山之体，成功降临此世，自名""贺谦""，紫袍青年之姿步入人族世界。","域外魔神以""贺谦""之名成功降临，全篇最大隐患伏笔埋下。"
玉瓶内的魔神,岁月,人物心理、设定展开,情感、设定,数年过去，秦云三十四岁，妖魔由明转暗混入人族。秦云每日练剑，自述掌握守护、杀戮、黑白三大极境，隐约窥见剑道雏形，尚未入道。秦云训导侄儿秦舒彦、侄女秦舒冰修行，欲送舒彦入剑阁百剑峰。伊萧闭关出，感叹成亲十年无子。,秦云剑道雏形初现、入道之志；伊萧无子之憾埋下。
玉瓶内的魔神,玉瓶再现,悬念设置、矛盾展现,伏笔、冲突,"鲁州阳莱郡西门家连日每日死上百族人，尸皆被吸干血肉；混元宗先天金丹""殷离火""前往查探被重创。于石奇（玉瓶相助，已修魔神一脉）在十里外客栈遥控玉瓶吞吸西门家族人气血，视混元宗为无物。秦云送舒彦入剑阁后，持巡天令见此情报，决意赴鲁州。",玉瓶再现于于石奇之手，西门家灭门案引秦云入局。
玉瓶内的魔神,秦云来了,人物心理、情节推进,情感,秦云抵阳莱郡城，以剑意领域探查全城未见大妖魔，途中诛杀西门家草菅人命之纨绔西门铖，以紫令巡天使身份震慑西门家。于石奇在茶楼得知秦云来临，玉瓶急催其逃离，于石奇不甘欲继续折磨西门家。,秦云入阳莱郡城，于石奇与玉瓶的恐惧与偏执并存。
玉瓶内的魔神,人的名，树的影,氛围营造、人物心理,情感、设定,"于石奇回忆自己乃当年观战青翅妖王之玄武宫弟子，得玉瓶后两年入先天金丹，魔神一脉手段战力媲美意境领域。玉瓶劝其远离秦云，约定""秦云近三里即感应""，于石奇偏执留驻。秦云入西门家，西门家族人如见救星跪迎，殷离火相迎。",于石奇身世与玉瓶关系揭示，秦云威名令西门家寄望。
玉瓶内的魔神,疑似法宝,设定揭示、情节推进,揭示、设定,殷离火向秦云详述交手经过——于石奇能近身吸其气血，隔阵法吸干西门家族人血肉，唯意境领域可察觉那股神秘邪恶之力。秦云判断此非法术神通，而是一件特殊法宝之手段。混元宗元神仙人郭长老传讯，请秦云另查西门风失踪一事，并应秦云所请派弟子布探查阵法。,"秦云推断""吸收气血""乃特殊法宝手段，请混元宗布阵协助。"
玉瓶内的魔神,困兽,悬念设置、转折高潮,伏笔、高潮,"秦云令西门家族人聚于祖屋守株待兔，混元宗布下探查阵法""烟锁阵""笼罩九十里。第三日于石奇再度出手，秦云借烟锁阵锁定其东方逃窜行踪，以七杀剑拦截，于石奇显魔身被前后夹击，玉瓶暗骂其蠢货。",秦云借烟锁阵锁定凶手，于石奇魔身暴露被困。
玉瓶内的魔神,活捉,战斗描写、转折高潮,战斗、高潮,"秦云以七杀剑一化七，周天剑光困住于石奇，六剑围攻；又以两个乾坤环封禁其魔身法力，于石奇魔身溃散现出人族原形。殷离火认出其乃玄武宫叛徒""于石奇""，曾杀同门夺""上古血珀""叛逃。",于石奇被活捉现出人族原形，叛徒身份败露。
玉瓶内的魔神,于石奇的报复,矛盾爆发、情感展现,冲突、情感,"于石奇带秦云、殷离火至山腹刑窟，绑缚折磨西门风、祁清水。于石奇坦陈因道侣祁清水被西门风所夺之恨，叛出师门杀同门夺上古血珀献给玉瓶。于石奇以阵法焚杀西门风、祁清水复仇，临死欲告秦云""乾坤袋内有瓶塞""之秘。",于石奇复仇真相大白，临死反咬玉瓶一口。
玉瓶内的魔神,瓶塞和玉瓶,转折高潮、悬念设置,伏笔、高潮,于石奇话未说完即被玉瓶灭口（心脏头颅粉碎，无外在力量）。秦云、殷离火疑有神秘存在杀于石奇。秦云寻得紫蝉血木瓶塞（法宝一部分），又将于石奇随身小玉瓶取入手；一手玉瓶一手瓶塞正欲塞上，玉瓶惊恐下燃烧本源冲破封禁，一只青色手臂自瓶口探出。,玉瓶内魔神冲破封禁现世，全篇高潮转折点。
玉瓶内的魔神,秦云战魔神（上）,战斗描写、转折高潮,战斗、高潮,"域外魔神""卜明""自瓶口挣扎出半身，气息恐怖邪恶，散魂魄波动令殷离火痛苦低吼。秦云令殷离火退出山腹，以广凌潮、江上明月、乾坤环围攻，魔神一手抵挡一手抓秦云，周天剑光难抗；魔神张口吞吸，秦云血肉被迅速吸走消瘦。",秦云与域外魔神卜明正面交锋，敌强我弱形势危急。
玉瓶内的魔神,秦云战魔神（中）,战斗描写、转折高潮,战斗、高潮,"秦云暴退拉开距离，传讯伊氏老祖求援，得知张祖师需盏茶时间赶到。秦云以绝招""轮回""（融合三大极境的最强杀招，黑白图异象）连轰，第一剑将魔神砸回至胸口，第二剑效果减弱；秦云服一颗九转灵丹续力，再施轮回。","秦云以""轮回""硬撼魔神，九转灵丹续命苦战。"
玉瓶内的魔神,秦云战魔神（下）,战斗描写、转折高潮,战斗、高潮,秦云连施八次轮回后再服第二颗九转灵丹，又连轰三次，终将魔神头颅、手臂完全砸回玉瓶，以瓶塞塞上成功镇压。秦云传讯伊氏老祖报捷，随即携玉瓶飞往神霄门方向；殷离火震惊于秦云独自镇压魔神。,秦云以两颗九转灵丹代价镇压域外魔神卜明，全篇战斗高潮落幕。
玉瓶内的魔神,张祖师和玉瓶,人物引入、设定展开,人物、设定,"张祖师以紫色雷霆中途拦截汇合，带秦云回神霄门，识破秦云乃紫金金丹（非入道）。张祖师论及剑仙一脉无凝练元神法门，唯有""道祖再传道""或""自创""两途，万象殿与域外魔神皆不可能提供。紫袍青年""贺谦""掠过问茶山未见踪迹后离去。",张祖师登场，点明剑仙凝练元神之难；贺谦暗线再现。
玉瓶内的魔神,魔神卜明,设定揭示、转折高潮,揭示、设定、高潮,"张祖师拔开玉瓶认出域外魔神""卜明""（上古被囚，曾为红莲仙人玉瓶所困），以""磨刑法""威慑令其臣服为仆，欲借其练成一门神通。张祖师以五件宝物任选两件相酬秦云，嘱秦云与伊氏老祖保密。",域外魔神卜明身份揭晓，被张祖师收为仆从。
玉瓶内的魔神,五件宝物,装备获取、设定展开,奖励、设定,"张祖师展示五件宝物：黄巾力士（永久守护秦家）、神通""雷霆之眼""石牌（仅余最后一次学习机会，天下前三神通）、青叶剑仙超品飞剑（上古仅两柄本命超品飞剑之一）、洞天剑葫（灌百万剑气杀敌）、阿弥陀木雕（一梦百年，引领修行）。秦云舍弃黄巾力士与青叶飞剑，选定阿弥陀木雕与雷霆之眼石牌。",秦云获张祖师赐两件重宝，修行与寿命大增有望。
玉瓶内的魔神,那一截手臂（本篇终）,装备获取、伏笔埋设,伏笔、奖励,"秦云另以域外魔神（天魔）手臂换得洞天剑葫，张祖师欲以天魔爪子炼制套装灵宝，期待秦云入道后再取另一条手臂。张祖师收卜明为仆并嘱保密。秦云归家告知伊萧始末，感叹于石奇虽可恨亦可怜，准备闭关""一梦百年""。",秦云以天魔手臂换洞天剑葫，三件重宝加身准备闭关，第六篇完整落幕。
入道,成年礼,设定展开、悬念设置,伏笔、设定,"秦云与妻子伊萧话别，携阿弥陀佛木雕刻入静室闭关。秦云一缕意念渗透木雕刻，魂魄被一位散发无量光芒的佛陀送往另一方天地，进入一受伤少年""翼""体内。秦云发现梦境世界无比真实，体内有煞气随时间加重杀意，冥冥中得知""五十年后梦将破碎""。","秦云一梦百年入梦，成为先天神魔后裔少年""翼""，梦境世界设定首次展开。"
入道,凡俗三重天,设定展开、悟道,修炼、设定、爽点,"秦云参悟""翼""家传法门《岐武三卷》，了解梦境世界神魔一脉与巫之一脉体系，发现此世界类似家乡上古初期。秦云凭借极高境界迅速参悟凡俗三重天符纹图，突破至凡俗三重天（相当于先天金丹），引发天地之力异动引来妖魔。",秦云突破凡俗三重天，梦境世界神魔/巫两脉修行体系展开。
入道,火凤城,战斗描写、设定展开,战斗、设定,秦云以剑术斩杀六个来袭妖魔，发现煞气随杀戮消散。秦云带四名少年猎杀妖魔完成成年礼，乘坐火云返回人族九大城之一的火凤城，与父母岐武枭、绮虞团聚，父亲震惊于秦云已达三重天。,秦云以剑术展现实力，返回火凤城，人族九大城格局揭示。
入道,神魔殿,环境铺陈、爽点设置,爽点、设定,秦云随父母前往神魔殿，一招击败看守者伯风，震惊火凤城十五个先天神魔家族族人。神魔殿长眉老者认定秦云有望达到神魔境，传音召集其他长老与火凤家俞昶将军。,秦云一招击败伯风，神魔殿体系与火凤城势力格局展开。
入道,月光剑术,战斗描写、爽点设置,战斗、爽点,"秦云施展意境级剑术《月光剑术》击败神魔境以下近乎无敌的火凤俞昶将军，被五位神魔长老认定掌握天道意境。秦云刻意隐藏极境实力，以""超级天才""路线示人。",秦云击败俞昶将军，被认定为掌握天道意境的天才，长老们上禀岐武老祖。
入道,伴生灵物,设定展开、装备获取,奖励、设定,"岐武家派遣神魔境二重天的臣永长老前来，借出岐武老祖的伴生灵物""大地之石""供秦云百年修炼，安排其在神魔殿火凤巢闭关。伴生灵物随使用逐渐消耗，借百年代价极大，足见岐武老祖对秦云的重视。","岐武家借出伴生灵物""大地之石""，秦云获准在火凤巢闭关修行。"
入道,突破，神魔境（上）,设定展开、环境铺陈,设定,秦云进入神魔殿地下空间火凤巢，发现此地凝聚天地灵气液化成河、凝晶为仙晶（天地元晶），远超家乡修行环境。长老介绍火凤巢十二座静室、妖魔族两大魔巢及人妖战争背景，秦云盘膝于仙晶上准备突破。,火凤巢修行宝地设定展开，人妖战争背景与魔巢体系揭示。
入道,突破，神魔境（下）,悟道、转折高潮,修炼、高潮、爽点,"秦云借大地之石感应到比岐武三卷第六幅符纹更玄妙的大地之道，一举突破神魔境。突破后秦云感慨肉身提升魂魄提升皆为虚幻，唯有对天道的参悟能带回现实。半年后秦云出关，被火凤城诸位长老迎接，正式取名""岐武秦云""。","秦云突破神魔境，正式以""岐武秦云""之名登上人族舞台。"
