卷名,章节名,type,tag,summary,core
神界新人,三年后,设定展开、人物心理,情感、设定,三年间东伯雪鹰参悟混洞神心及其他秘技。擂台战开始，安海府主、摩雪国主等高台上观战。毒郢界神与白沙城主等仍就东伯雪鹰打嘴仗。第一场擂台战东伯雪鹰对阎风（排序第一千名），东伯雪鹰一招大混洞真力令阎风认输。醉孤客一剑毙命对手，九舍以无数分身一招灭杀对手。,三年后擂台战开始，东伯雪鹰、醉孤客、九舍均轻松获胜，九舍展露挑衅意味。
神界新人,各显手段,战斗描写、设定揭示,战斗、揭示、设定,"醉孤客剑法朴素至极却有开天辟地威力，东伯雪鹰与第七梅雨都感到威胁，第七梅雨判断其随时可能掌握一品神心""开天神心""。九舍以无数分身挥掌怒劈令对手所在区域湮灭，连认输都来不及。九舍向东伯雪鹰、醉孤客挑衅。",醉孤客剑法有开天神心韵味，九舍展露无量神心雏形实力最强，向前三挑衅。
神界新人,针锋相对,矛盾展现、设定揭示,冲突、揭示、设定,擂台战后续多为认输结束。白沙城主设赌局赌东伯雪鹰生存战排名：第一一赔一，第二一赔二，第三及往后一赔五。戎海王、墨云城主、琴军主、神廷使者各押第二与第三及往后五百万神晶（不赔或大赚），毒郢界神押第三及往后一千万神晶。安海府主、摩雪国主传音判断九舍第一、醉孤客第二、东伯第三。,白沙城主设生存战赌局通赌东伯雪鹰第一，毒郢界神等五位押注东伯雪鹰非第一。
神界新人,白沙城主的礼物,核心伏笔、情感展现,伏笔、情感,"擂台战结束。白沙城主送东伯雪鹰神界奇珍""石花冷云露""（价值两百万神晶），称排序战赌局赢太多不在乎。白沙城主坦白生存战赌局——若东伯雪鹰第三及更低将输一亿神晶。东伯雪鹰决定倾尽全力帮白沙城主赢赌局，服下石花冷云露后灵魂空灵，三年间参悟完善多门秘技。生存战开始，两百五十名神级高手被送入球形牢笼。",白沙城主送石花冷云露并坦白生存战赌局，东伯雪鹰服下奇珍决定倾尽全力。
神界新人,牢笼内,战斗描写、设定展开,战斗、设定,生存战规则：在球形牢笼内活的越久排名越高，最后活着的一百名前往神廷。牢笼内每息时间诞生一头黑鳞异兽，杀戮速度不及诞生速度则异兽越来越多越来越强。东伯雪鹰以虚界身体施展大混洞真力一枪灭杀异兽。醉孤客以剑光切割，九舍以挥掌灭杀。排名靠后的高手逐渐认输或战死。,生存战开始，东伯雪鹰、醉孤客、九舍轻松应对，排名靠后者逐渐被淘汰。
神界新人,府主的推测,设定揭示、人物心理,情感、揭示、设定,安海府主、摩雪国主传音讨论：醉孤客剑法有开天神心韵味，短则一两天长则千年定能掌握一品神心；东伯雪鹰四门二品神心都差些，但潜力最高，未经大能指点；九舍实力最强但修行近六百万年太久。二人判断生存战结果：九舍第一、醉孤客第二、东伯第三。白沙城主赌局恐怕输惨。,安海府主与摩雪国主判断东伯潜力最高但生存战将第三，白沙城主赌局恐输。
神界新人,隐藏的绝招,转折高潮、核心伏笔,伏笔、高潮,"葬认输获第二十五名。第七梅雨认输获第七名。醉孤客认输获第三。东伯雪鹰在极限困境下施展虚界秘技""凝真""——凭空出现四名星蓝衣袍东伯雪鹰（本尊+三尊虚界身体），四尊联手围攻异兽。安海府主、摩雪国主震惊，判断东伯雪鹰虚界神心成就最高，随时可能进化至世界神心。白沙城主赌局逆转。","东伯雪鹰施展虚界秘技""凝真""显现三尊虚界身体（共四尊），实力暴涨逆转赌局。"
神界新人,磕磕绊绊,转折高潮、设定揭示,揭示、设定、高潮,醉孤客认输获第三，毒郢界神输掉一千万神晶。九舍杀异兽越来越慢。摩雪国主、安海府主感叹东伯雪鹰走弯路——虚界神心应沿领域方向进化至世界神心，而非钻研偏僻的虚界真身，但有大能指点万年内成一品神心把握很大。郢将军在观战时再次疯魔被手下带走。,醉孤客认输第三，东伯雪鹰虚界秘技被评价为走弯路但潜力极高，郢将军再次疯魔。
神界新人,无量,转折高潮、设定揭示,揭示、设定、高潮,"九舍施展隐藏的一品神心""无量神心""——无数手掌虚影汇聚成金色巨掌一招灭杀异兽，全场震惊。安海府主、摩雪国主早已发现九舍秘技蕴含无量神心奥妙。无量神心极罕见偏僻，代表天地世界特殊本质。东伯雪鹰判断无法匹敌一品神心，主动认输获第二名。九舍获生存战第一。",九舍施展一品神心无量神心获生存战第一，东伯雪鹰第二名，一品神心体系揭示。
神界新人,拜谁为师？,设定展开、伏笔埋设,伏笔、设定,生存战结束，神廷使者回禀情报。白沙城主等讨论东伯雪鹰将拜哪位大能者。血刃神廷疆域十九府各选一百名共一千九百名参加神廷之战。一位黑袍黑发老者（大能者）收到全十九府情报，看中东伯雪鹰等两三个，最喜东伯雪鹰。大能者体系揭示：血刃神帝最强，三祖次之（毁灭君主、庞依、竹山府主），再下十九位大能者。东伯雪鹰希望拜神帝或三祖门下。第七梅雨来访。,神廷之战前情报整理，大能者体系与三祖揭示，有大能者暗中看中东伯雪鹰。
神界新人,前往神廷,人物心理、设定展开,情感、设定,"第七梅雨带东伯雪鹰见其父摩雪国主。摩雪国主指点东伯雪鹰两天——主要是星辰神心方面的秘技，并建议东伯雪鹰拜师首选竹山府主（活了五千亿年的四重天界神，实力比一般大能者强），其次毁灭君主，最后庞依。摩雪国主自称""结个因果""。三年后安海府主驾驭星域飞舟带众人前往神廷。慧明大师兄（白衣光头青年，四重天界神）与赤火老祖也抵达神廷。",摩雪国主指点东伯雪鹰并建议拜师首选竹山府主，众人前往神廷，慧明与赤火老祖到来。
神界新人,慧明大师兄,人物引入、设定展开,人物、设定,神廷为血刃神帝亲建，法阵可毙大能者。东伯雪鹰等入住神廷洞府。慧明大师兄来访——他是红尘圣主的一品真意超凡弟子，如今四重天界神，常居远尘寺。慧明告知杀死红尘圣主的仇敌是时空岛大能，非血刃神廷之人。二人以屏蔽宝物隔绝探查交谈。东伯雪鹰得知参加神廷之战的一千九百位中有五位掌握一品神心。,慧明大师兄来访，红尘圣主仇敌为时空岛大能，神廷之战对手情报揭示。
神界新人,万花宴召开,环境铺陈、设定展开,设定,万花宴召开，血刃神帝高坐主位，身旁三位深渊主宰级存在（体型庞大者、金色甲铠冷峻男子、雍容华贵女子）及近百大能者、四重天界神。大能者们闲聊叙旧。血刃神帝宣布神廷之战开始——意识降临，最安全。四重天界神血色甲铠将军引动法阵，东伯雪鹰等一千九百位意识被挪移至连绵群山中。神廷之战规则：根据斩杀毒虫数量定排名，前一百位列席万花宴享用万花真果。,万花宴召开，血刃神帝及大能者、深渊主宰齐聚，神廷之战以意识降临方式开始。
神界新人,神廷之战,战斗描写、设定展开,战斗、设定,群山中每座高山孕育毒虫，东伯雪鹰本尊藏身虚界，三尊虚界身体围攻毒虫。同高山还有瘦小剑客与持弓巨汉虢邪（竹山府排名第十九）。虢邪三箭偷袭仅留裂痕，东伯雪鹰三尊虚界身体全力围攻杀死毒虫耗费十息。血色榜单显示东伯雪鹰排第六十五。神廷内众人观战，夏族神灵们激动。,神廷之战开始，东伯雪鹰以虚界身体围攻毒虫，虢邪等高手亦难以一招灭杀。
神界新人,单独行动,战斗描写、人物心理,情感、战斗,东伯雪鹰单独行动避免被围杀，排名逐渐提升。一群八名神级高手围攻东伯雪鹰，其中灰袍人掌握微子神心能发现东伯雪鹰虚界真身，东伯雪鹰凭虚界身体变幻逃遁。毒虫诞生速度递增，东伯雪鹰排名从第六十五升至第十五、第十一。九舍因暴露一品神心后人人躲避，却暗中偷袭东伯雪鹰。神帝下令送出三十道血杀神兵。,东伯雪鹰单独行动排名升至第十一，九舍偷袭未遂，血杀神兵即将降临。
神界新人,偷袭,转折高潮、战斗描写,战斗、高潮,九舍悄然逼近东伯雪鹰，以金色巨掌覆盖整座高山范围碾压，东伯雪鹰凭万劫混元身第三层硬抗后逃窜数十座高山。九舍仅掌握一品神心未开辟内世界，领域攻击对个体较弱，万劫混元身保命极强故未死。神廷之战淘汰至三百余位，血刃神帝下令送出三十道血杀神兵——碰之必死，即便掌握一品神心。,九舍偷袭东伯雪鹰未遂，万劫混元身硬抗一品神心领域，血杀神兵降临。
神界新人,神兵降临,战斗描写、转折高潮,战斗、高潮,三十件血杀神兵降临群山，距离最近的多为排名靠后者。黑甲男子夺得血杀神兵后遭围攻，一招灭杀毒虫。东伯雪鹰凭虚界身体不怕血杀神兵的特性逼近争夺。十一名神级高手联手阻挡东伯雪鹰。黑甲男子将神兵扔远引开追杀。东伯雪鹰虚界身体追上从血色弯刀男子手中抢夺——三尊虚界身体各持血色长枪，令其他高手无法分辨真假纷纷退去。,血杀神兵降临引发血腥争夺，东伯雪鹰凭虚界身体不怕神兵的特性夺得血杀神兵。
神界新人,血腥争夺,战斗描写、爽点设置,战斗、爽点,"东伯雪鹰三尊虚界身体各持血色长枪（真假难辨），十一名神级高手无法抵挡纷纷退去。青衣女子""沉青""能以音波发现东伯雪鹰真身，被东伯雪鹰虚界身体围攻击杀淘汰。争夺血杀神兵过程中超过八十位神级高手殒命。白沙城主赞叹东伯雪鹰虚界身体配合血杀神兵的绝配。",东伯雪鹰击杀沉青后夺稳血杀神兵，三尊虚界身体各持血色长枪真假难辨威慑全场。
神界新人,霸凶老祖,人物引入、伏笔埋设,人物、伏笔,"大能者""霸凶老祖""（神界五凶之一，曾为竹山府主坐骑，竹山府主指点后成大能者）看中东伯雪鹰重情重义的品性，请竹山府主帮忙——若东伯雪鹰拜其门下，请允许进入紫竹海修行。竹山府主答应。三祖均不打算收徒：竹山府主重视自身修行，庞依修行法未完善，毁灭君主不提。血刃神帝手中出现血色令牌。",霸凶老祖请竹山府主帮忙争夺东伯雪鹰为徒，三祖均不收徒，神帝出手收徒。
神界新人,落幕（上）,战斗描写、转折高潮,战斗、高潮,天河府排序第一的万鸠带两名同伴围住东伯雪鹰，要求一对一决战以吸引大能者注意。万鸠施展出近乎完美的刀法（自成一世界，近乎掌握世界神心与开天神心），配合领域秘技镇压东伯雪鹰速度。东伯雪鹰四尊身体（本尊+三尊虚界身体）联手却处下风。万鸠故意诱惑东伯雪鹰拼命以寻找灭杀本尊的机会。,万鸠以近乎完美的刀法和领域秘技压制东伯雪鹰，意图一对一击杀以吸引大能者。
神界新人,落幕（下）,转折高潮、爽点设置,爽点、高潮,东伯雪鹰四尊身体拼命反扑，虚界身体不顾防御破坏万鸠刀法，寻到破绽一枪刺杀万鸠真身。万鸠意识被淘汰。东伯雪鹰排名升至第八至第十徘徊。九舍再次追杀东伯雪鹰，东伯雪鹰逃窜中被九僵府越君（掌握一品神心者）偷袭淘汰。九舍与越君交手亦败。东伯雪鹰最终排名第十一。神廷之战结束，大能者开始赐令牌。,东伯雪鹰寻机反杀万鸠后被越君偷袭淘汰，最终排名第十一，大能者开始赐令牌收徒。
神界新人,赐予令牌,转折高潮、设定揭示,揭示、设定、高潮,"东伯雪鹰获大能者""古藏帝君""（血刃神帝亲传弟子，低调潜修）赐令牌。第七梅雨获""漩母帝君""（护短大能者，姐姐北玄宫主曾一怒斩杀三位大能者）赐令牌。九舍获""羽公""赐令牌为内门弟子，随即对醉孤客（羽公亲传弟子）低眉顺眼。东伯雪鹰又接连收到洞鹄老祖、乾瞿帝君、左宫主、霸凶老祖令牌共五块。三祖均未赐令牌。",东伯雪鹰收五块令牌，第七梅雨拜漩母帝君，九舍拜羽公为内门弟子，三祖不收徒。
神界新人,三祖不收,设定揭示、人物心理,情感、揭示、设定,第七梅雨向东伯雪鹰坦白女子身份。霸凶老祖令牌讯息最长，狠贬其他四位大能者并诱惑东伯雪鹰拜其门下。三祖均不收徒。东伯雪鹰等待三祖令牌未果。血刃神帝手中出现血色令牌——万花宴上大能者们惊诧，猜测神帝要收徒。,东伯雪鹰等待三祖令牌未果，霸凶老祖最诚意，血刃神帝亲出手收徒引发惊诧。
神界新人,神帝的心思,转折高潮、核心伏笔,伏笔、高潮,血刃神帝赐血色令牌给东伯雪鹰。神帝回忆往事：微末时为修行离开挚爱，归来时妻子垂垂老矣，不惜一切助其成一重天界神，终因心境不足本尊神心溃散而死，无法复活。东伯雪鹰与妻子相伴的经历触动了神帝。万花宴上大能者们惊叹神帝收徒。慧明大师兄与赤火老祖喜悦。,血刃神帝因东伯雪鹰重情重义的经历触动而收徒，神帝往事揭示。
神界新人,拜师,转折高潮、情感展现,情感、高潮,"东伯雪鹰感应血色令牌讯息——""你可愿拜在我血刃门下，为我门下内门弟子？""东伯雪鹰拜入血刃神帝门下。红石山内戈白师兄、贺飞云师兄、器灵红石、奚薇、余靖秋得知后震惊欢喜。前一百位神级高手入万花宴殿厅分批跪拜师尊。东伯雪鹰最后一个入内，独自跪拜血刃神帝。",东伯雪鹰拜入血刃神帝门下为内门弟子，红石山众人欢喜，前一百位分批拜师。
神界新人,万花真果,设定展开、情感展现,情感、设定,万花宴上享用万花真果——红通通果实令灵魂渴望，滋养灵魂以万年计。漩母帝君将万花真果让给第七梅雨。东伯雪鹰感受到万花宴上大能者、四重天界神、神级高手之间严格的等级差距。东伯雪鹰拜师神帝后豪气万丈，决心抓住机会。万花宴在血刃神帝宣布下结束。,万花宴享用万花真果滋养灵魂，东伯雪鹰感受等级差距后决心抓住拜师神帝之机。
神界新人,绝学,设定展开、伏笔埋设,伏笔、设定,"慧明大师兄来访，赠东伯雪鹰一枚万花真果。慧明告知神帝教徒严格——吩咐之事须尽快完美做好，失望两三次便不再管。锁界塔每一层蕴含一门秘术，多门秘术结合构成""绝学""，大能者都渴望。竹山府主活了五千亿年与绝学有关。藏书屋蕴含绝学《山界》，青君曾仗之一拳重伤庞依。慧明嘱托东伯雪鹰在锁界塔好好学。",慧明大师兄揭示锁界塔绝学体系、藏书屋《山界》绝学及神帝教徒严格规矩。
神界新人,千年,设定展开、转折高潮,设定、高潮,东伯雪鹰搬迁至殷石别院。宫风师姐（三重天界神，管理别院）引东伯雪鹰见神帝。血刃神帝以眼眸传讯方式灌入大量指点——世界神心与混洞神心两部分，并赐两块锁界塔令牌（第九十五层、第三百五十一层），供东伯雪鹰降临修行。神帝与肩上黑鸟交谈，判断东伯雪鹰千年内可掌握一品神心，安排每年一份九果持续千年。,血刃神帝初次召见赐两块锁界塔令牌及详细指点，安排每年九果持续千年。
神界新人,进锁界塔,设定展开、战斗描写,战斗、设定,东伯雪鹰进入锁界塔第三百五十一层世界——意识降临，广袤世界中有百万计雕塑战士。雕塑战士苏醒后围攻东伯雪鹰，实力远超东伯雪鹰，一招即令虚界身体溃散，三呼吸灭杀东伯雪鹰。东伯雪鹰发现大石上有图案秘术，且雕塑战士施展的正是该秘术。东伯雪鹰兴奋再战。,东伯雪鹰进入锁界塔第三百五十一层世界修行，雕塑战士实力远超自己，发现秘术图案。
神界新人,秘术,设定揭示、悟道,修炼、揭示、设定、爽点,"东伯雪鹰反复进入锁界塔修行，从大石上搜集全第三百五十一层秘术（有混洞神心韵味），第九十五层秘术（有世界神心韵味，擅长束缚）。东伯雪鹰本尊在红石山参悟第九十五层秘术——无数气流纵横上亿里，与自创领域秘技""世界牢狱""方向不同。东伯雪鹰刻意在锁界塔伪装学习缓慢，隐藏世界神心秘密，因红尘圣主仇敌在时空岛。",东伯雪鹰搜集锁界塔两层秘术，本尊在红石山参悟，刻意伪装学习进度隐藏一品真意秘密。
神界新人,锁链,悟道、设定揭示,修炼、揭示、设定、爽点,"东伯雪鹰将第九十五层秘术练成——体内界神力转化为黑色球体，连接成无数黑色锁链。东伯雪鹰命名此秘术为""世界锁链""，擅长束缚。将世界锁链与自创领域秘技""世界牢狱""结合，创出新版""世界牢狱""——一重天界神陷入只能发挥两三成实力。东伯雪鹰猜测白沙城主的""湮灭白沙""亦是结合锁界塔秘术创出。宫风师姐催促东伯雪鹰修行进度。血刃神帝在宇宙铜炉前参悟""毁灭""一道。","东伯雪鹰练成""世界锁链""秘术，结合自创""世界牢狱""威力大增，神帝参悟宇宙铜炉。"
神界新人,劳役,人物心理、氛围营造,情感、设定,东伯雪鹰拜师千年未掌握一品神心，血刃神帝失望不再关注。宫风师姐态度转冷，取消东伯雪鹰免劳役待遇，夏族神灵们在别院被侍卫轰出隔壁园子。东伯雪鹰被安排执行劳役砍树。砍树时东伯雪鹰心神宁静，感悟到一张一弛对修行有帮助。神帝在宇宙铜炉前不再关心东伯雪鹰，黑鸟叹息。,东伯雪鹰因千年未突破被神帝失望，被安排执行劳役砍树，砍树中反而心境宁静。
神界新人,混洞神心,悟道、转折高潮,修炼、高潮、爽点,"东伯雪鹰拜师三千三百年，在群山中以长枪刺树练枪十年后心有所悟，领悟混洞神心""绝对极端、彻底毁灭""的本质——与世界神心""平衡包容""截然不同方向。突破刹那，世界神心与混洞神心自然融合为完美一体。余靖秋、龙山大帝、赤火帝君远远观看激动。血刃神廷器灵通知神帝，神帝感应发现东伯雪鹰本尊神心已突破——二重天界神。",东伯雪鹰在练枪中领悟混洞神心，世界神心与混洞神心融合，突破为二重天界神。
神界新人,二重天界神（本篇终章）,转折高潮、核心伏笔,伏笔、高潮,血刃神帝时光回溯查探东伯雪鹰全部经历，发现其九百年成一重天界神、五千年成二重天界神（含时间加速六百年），虽未破记录但已媲美一品真意超凡中前列。神帝最满意东伯雪鹰至情至性、不骄不躁、有耐心、隐藏一品真意秘密不将希望寄托他人的品性。黑鸟对比历史上最快记录：青君三百年一重天、绝灭帝君两千九百年二重天（后死）、飞雪庄主五万三千年三重天、时空岛主十八万年四重天。神帝召见东伯雪鹰，宫风师姐前往传令。东伯雪鹰内世界衍变需大量神晶，准备回洞府静室修炼出界神力。全篇以宫风传令召见收尾。,神帝时光回溯发现东伯雪鹰一品真意超凡身份及惊人修行速度，对其品性极为满意，召见东伯雪鹰。
监察使,亲传弟子,人物引入、设定展开,人物、设定,"宫风师姐（三重天界神，掌管殷石别院琐事）带东伯雪鹰去见血刃神帝，因东伯雪鹰摇头而恼怒。血刃神帝在宁静园子中，肩膀黑鸟称东伯雪鹰""隐藏的挺深""。血刃神帝微笑（令宫风震惊，神帝素来冷漠），赞东伯雪鹰九百年掌握一品神心、天资卓绝却隐忍至突破二重天界神才泄露，耐心与谨慎俱佳（血刃神帝自身最出名的两大优点），以绝灭帝君（两千九百年成二重天界神，太疯魔少谨慎耐心葬送性命）为反面教材提点。血刃神帝收东伯雪鹰为亲传弟子（当今唯一界神亲传弟子，地位仅次于陛下），宫风震惊后立刻改口喊""拜见师兄""。宫风退下后满心不安，担忧被赶出殷石别院后家族势力受打击。血刃神帝告知亲传弟子可获一套绝学，与青君的《山界》同层次，以世界神心为引领统领其他神心，但需通过考验——杀殷石别院旁群山囚牢中的一名囚犯。",血刃神帝收东伯雪鹰为亲传弟子，赞其耐心谨慎，提出杀囚犯的绝学考验。
监察使,囚犯（上）,设定展开、情节推进,设定,血刃神帝给东伯雪鹰符牌（催发可进入囚牢），取东伯雪鹰血液（小湖泊量）为亲传弟子打造血炼神兵，东伯雪鹰选长枪（因修行分身法需两件）。血刃神帝让东伯雪鹰杀囚犯后得绝学再来见。黑鸟嘀咕东伯雪鹰倒霉拜这个师尊，血刃神帝认为天资高者更得磨砺。殷石别院洞府内，夏族众神灵（云海大帝、赤火帝君、天海帝君、龙山大帝等）和余靖秋看到神帝赐下满厅奇珍异宝（万花真果十枚等），黑袍老者（气息完全收敛，血刃神廷隐藏高手）宣布东伯雪鹰成亲传弟子，众人瞠目结舌。东伯雪鹰公开已突破二重天界神，众人震惊后欢庆摆宴，东伯雪鹰将宝物分送夏族众神灵（每人十万神晶宝物）。东伯雪鹰闭关衍变体内世界。宫风犹豫后去洞府欲向东伯雪鹰赔礼，龙山大帝在门口拦阻称殿下闭关不见，宫风强忍离去。,血刃神帝取血打造血炼神兵，赐大量宝物，东伯雪鹰公开二重天界神身份，宫风欲赔礼被拒。
监察使,囚犯（下）,设定揭示、矛盾展现,冲突、揭示、设定,"东伯雪鹰识海内灵魂小人（本尊神心）调动神海，以内世界衍变（扩张至十亿里范围，用一亿神晶），万劫混元身提升至第四层，大混洞真力第三层。东伯雪鹰出关，收血炼神兵""赤云枪""（界神阶上品，血刃神帝亲自炼制，进入内世界地底受火红色界神力孕养）。东伯雪鹰独自前往群山囚牢，派世界分身（星蓝衣袍）持符牌穿过法阵涟漪进入幽暗区域，见到被两条锁链捆缚的囚犯——深渊恶魔一族的""大魔神""（额两尖角，全身黑色鳞甲，利爪，猩红眼眸）。大魔神一声叱喝""滚""，恐怖声波震碎星蓝衣袍世界分身，符牌险些跌落。东伯雪鹰真身在法阵外目瞪口呆，判断囚犯绝对三重天界神且不一般，师尊可能要逼他到三重天界神才能得绝学。",东伯雪鹰闭关提升万劫混元身等，收赤云枪，首次试探囚犯被一声怒喝震碎世界分身，判断囚犯实力极强。
监察使,放肆,设定展开、矛盾展现,冲突、设定,"东伯雪鹰决定全力以赴，红石山本尊百倍时间加速修行（万劫混元身、大混洞真力、锁界塔秘术、自创秘技）。黑衣东伯雪鹰从群山飞回殷石别院后门，内门弟子、记名弟子们（一重天二重天界神为主，两名三重天界神为首）恭敬迎接""东伯师兄""，准备宴席贺喜。东伯雪鹰在殿厅主位入座，妻子余靖秋在侧。同门弟子纷纷送礼（记名弟子昊惠界神送溟黄神石两块价值五百万神晶等），余靖秋传音笑言师弟师妹礼物重将来求帮忙。宫风最后送五件宝物近一亿神晶（寒星石、恶魔之心等），怕被撵出殷石别院。黑袍老者奉命宣布宫风不再担任殷石别院管事，宫风面色狰狞质问东伯雪鹰是否告状，东伯雪鹰承认并称其冒犯亲传弟子当严惩，判一百鞭子。",东伯雪鹰百倍加速修行，回殷石别院受同门恭贺送礼，宫风被免去管事之职并被判一百鞭子。
监察使,血海魔身,战斗描写、设定揭示,战斗、揭示、设定,"四名三重天界神侍卫围住宫风拉下去受鞭刑（痛彻灵魂）。东伯雪鹰更重视实力，本尊和分身分别在红石山和殷石别院百倍加速修行三千年（外界三十年）：万劫混元身第五层（保命质变）、大混洞真力第四层、锁界塔两门秘术——""锁链术""（领域类，世界牢狱）与""大力术""（力量类，比大混洞真力强一倍多，大混洞真力因此放弃）。东伯雪鹰再赴囚牢，大魔神怒吼声波被锁链术抵挡衰减、万劫混元身第五层身体抗住。东伯雪鹰召九尊星蓝衣袍世界身体（共十位）持长枪围攻。大魔神被锁链束缚仍冷笑不挡，九杆长枪刺中鳞甲仅留白痕，赤云枪以世界奥妙刺入大魔神体内却被""血海魔身""（身如血海，刺鳞甲与刺体内无区别）排出。东伯雪鹰施穿透性最强秘技刺碎大魔神胸口鳞甲，大魔神惊愕（被囚禁界神力被封禁、本尊神心被压制，只能靠身体近身搏杀，粒子粉碎才消耗能量）。九尊世界身体围攻，大魔神生出六条手臂（共八臂）耗费生命力，八臂抵挡滴水不漏。东伯雪鹰陷入困境。","东伯雪鹰闭关三千年提升秘术，二攻囚犯，大魔神修""血海魔身""刺体内外无区别，东伯雪鹰刺碎鳞甲但大魔神生出八臂防御滴水不漏。"
监察使,倾尽全力,战斗描写、转折高潮,战斗、高潮,"九尊世界身体长枪被大魔神八臂随意拍挡（世界身体无血炼神兵伤不了大魔神），赤云枪被大魔神四臂全力防御变向。大魔神被锁链影响、世界身体长枪抽打身形不稳，赤云枪趁机刺中后背鳞甲粉碎。大魔神分出三臂防赤云枪，五臂挡世界身体。九尊世界身体同时施展威能最强秘技（浩荡世界压迫），合力媲美三重天界神威能，将大魔神抽飞七八米被锁链拽停，赤云枪趁机再刺后背。大魔神愤怒生出六臂（共八臂），八臂轻易挡下九杆长枪。东伯雪鹰拼尽全力，大魔神凭规则奥妙精妙挡下赤云枪，世界牢狱锁链被大魔神随手震碎。东伯雪鹰自问""我还能怎么办""。",东伯雪鹰与九尊世界身体全力围攻大魔神，赤云枪刺伤其鳞甲，大魔神八臂防御滴水不漏，东伯雪鹰陷入困境。
监察使,打磨,设定揭示、人物心理,情感、揭示、设定,大魔神八臂随意拍挡世界身体，赤云枪也被挡。大魔神告知多生六臂消耗生命力近半，但维持只需极少生命力，血海魔身撑一亿年不难。东伯雪鹰沉默后转身离去（知道一亿年自己早成四重天界神）。血刃神帝与黑鸟在隐秘地底大殿宇宙铜炉前观看，黑鸟称师尊太狠逼到三重天界神才得绝学，血刃神帝称天赋高者傲气得磨一磨（血刃神帝自身千亿年万亿年参悟宇宙铜炉不骄不躁）。东伯雪鹰回殷石别院，决定创更厉害秘技让世界身体也能威胁大魔神。东伯雪鹰陪妻子余靖秋吃喝闲聊，余靖秋提议让儿女东伯玉、东伯青瑶分身进神界闯荡（红石山内已无敌），东伯雪鹰答应对付完囚犯后将戈白、贺飞云送出物质界一并将儿女送出。东伯雪鹰劝余靖秋修行不可懈怠（神级巅峰一亿年左右本尊神心溃散），余靖秋称本尊在红石山修行分身体察天地。东伯雪鹰在静室参悟锁链术、大力术根本神印，欲创更厉害秘技，红石山本尊亦参悟极点神心。,大魔神维持八臂可撑一亿年，东伯雪鹰暂退，血刃神帝有意磨砺其心性，东伯雪鹰参悟秘术欲创更强秘技。
监察使,三攻囚犯,战斗描写、转折高潮,战斗、高潮,"转眼千年过去（东伯雪鹰成亲传弟子已千年），神界各方传闻血刃神帝收亲传""东伯""五千年成二重天界神。东伯雪鹰第三次赴囚牢，锁链术威力大增令大魔神初发力未能挣脱。九尊世界身体持长枪围攻，力量令大魔神被轰退移动步伐卸力（不再能原地硬扛）。赤云枪趁机刺中大魔神背部，鳞甲粉碎出现大窟窿。大魔神分三臂防赤云枪、五臂挡世界身体。东伯雪鹰施展最后杀招——枪法""毁灭""（一切破灭场景，代表毁灭），大魔神感到威胁，分四臂全力以赴防赤云枪变向，但九杆长枪中有五杆刺中大魔神，身体粉碎出现血窟窿。大魔神惊怒""世界真身也能伤我""。十个东伯雪鹰狂攻，大魔神鳞甲粉碎、肌肉撕裂、骨头断裂，伤势极重。大魔神不甘心东伯雪鹰才二重天界神就悟出毁灭秘技。","东伯雪鹰三攻囚犯，锁链术大增、世界身体力量令大魔神后退，枪法""毁灭""令大魔神重伤，大魔神惊怒。"
监察使,《太皓》绝学,设定揭示、转折高潮,揭示、设定、高潮,"大魔神被围攻伤势越来越重，生命力消耗殆尽，六臂开始崩溃。东伯雪鹰创出枪法""毁灭""：参悟锁链术神印三千多年完善世界牢狱、大力术神印六千年创""天地破""力量秘技、参悟天地规则中世界毁灭→混洞塌陷→极点的三阶段（极点神心未悟出但有触动），近九万年（时间加速十万年）创出代表天地毁灭的一招。赤云枪沿大魔神头上伤口刺入头颅，大魔神气息消散陨落。东伯雪鹰自评枪法""毁灭""粗陋，悟出极点神心才有基本框架，成四重天界神触类旁通才圆满。大魔神尸体旁地面升起塔形台阶十余米，最上方显现白色球体（通体白耀眼，无形锋芒切割周围空间有无数裂痕），东伯雪鹰感到本能压迫恐惧。血刃神帝声音命东伯雪鹰上台握住白色球体，东伯雪鹰沿台阶上去（锋芒随靠近收敛），伸手握住。恐怖力量冲入体内，体表出现白色甲铠般流光，脑海被庞大讯息淹没：""《太皓》，至阳至刚，无坚不摧，无物不破……""","东伯雪鹰以枪法""毁灭""击杀大魔神，获授血刃神帝绝学《太皓》（至阳至刚，无坚不摧），白色球体传讯入脑。"
