卷名,章节名,type,tag,summary,core
儿女初长成,三月后,情节推进、伏笔深化,伏笔,柳七月振奋，称白钰王杀的妖王占黑沙洞天六成以上，四重天大妖王几乎全其所杀，孟川若每天杀百位一年过三万（元初山去年仅杀一万八千）。孟川每天地底探查充满战意（从小立誓斩尽妖族），最少一天杀二十七位，最多一天杀三百五十位，曾三时辰无获也试过一刻钟连发现四处巢穴。东海海床下三十余里宫殿，大周王朝妖王新首领冰霜大妖王（白衣女子，黑岩大妖王死后九渊妖圣新选）发现本月妖王被杀三千九百多位（上月仅一千三百多位，三倍），蛇妖王推测是白钰王在大周地底所杀。冰霜大妖王令红狐妖联系天妖门查详细情报。孟川地底探查身份保密（仅秦五、洛棠、元初山主、孟川夫妇知晓），妖族难查。三个月后六月十二，孟川杀八千三百余名妖王，每半月送妖王尸体至元初山。孟悠孟安请爹娘帮忙看苍虞县被妖王毁弃一事。,孟川三月杀八千余妖王，冰霜大妖王追查妖王大批死亡原因（误以为是白钰王），儿女请求看苍虞县。
儿女初长成,真实的世界,情感展现、环境铺陈,情感、设定,"孟安孟悠看了卷宗苍虞县被妖王彻底毁弃，想去看看。孟川决定带儿女看""真实的世界""，不去苍虞县（只是废弃县城无意义），飞三千多里寻到一处县城正遭两名妖王（猪妖持双斧、蛇妖王青色毒雾）屠戮。孟川以雷磁领域雷电劈死两妖王。姐弟俩看到数百人被腰斩、毒蚀膨胀等惨烈尸体噩梦般场景，欲呕吐。孟川淡漠称这算少的（县城人有经验躲地道点狼烟），当年江州城被屠超十万人算大胜。孟川带儿女看野外：杂草下地底洞穴住一家五口（孩童透过杂草看天）、湖泊芦苇荡船只人家（孩童在船头练拙劣招式）。姐弟俩心颤，觉得一辈子忘不了船头孩童修炼场景。回江州城时姐弟心中复杂，繁华江州城如梦中之地。孟川称人族韧性极强，天下大半人口散居野外，神魔要让整个天下如江州城般安宁。孟安问能否做到，孟川答""斩尽天下妖族，就足够了""。",孟川带儿女看妖王屠戮惨状与野外凡人艰难生存，姐弟心灵受冲击，孟川立言斩尽妖族则天下安宁。
儿女初长成,沙丛大妖王,战斗描写、核心伏笔,伏笔、战斗,"孟川带儿女回湖心阁后即赴地底探查（归元煞气炼化慢需超一年，地底八十里已探查超一半大周王朝，计划半年后换六十二里深度）。孟川探查地底一百六十里（每天四次找四重天大妖王，三个月无获仍坚持）。原州地底一百五十八里，沙丛大妖王（灰袍皱皮）回宫殿，收到帝君命令：四重天大妖王从此全部隐藏不得攻打人族，除非下次召唤。妖王们疑惑。雷磁波动扫过洞府，沙丛大妖王脸色大变喊""神魔快逃""。",妖界帝君下令四重天大妖王全部隐藏不得攻打人族（大计划伏笔），孟川发现沙丛大妖王巢穴。
儿女初长成,儿子是绝世奇才,转折高潮、爽点设置,爽点、高潮,"沙丛大妖王化残影外冲，孟川激发雷电（成百上千道闪电充斥洞府），手下妖王死大半仅两名三重天妖王重伤存活。孟川三个月地底一百六十里终于有收获，雷磁领域锁定沙丛大妖王，瞬间穿三里追上。沙丛大妖王求援选""无间境威胁""（潜意识认为敢探查者是封王神魔）。孟川心意刀削掉其头颅，沙丛大妖王绝望意识到""果真是封王神魔""后意识消散。孟川体表光层令虚空扭曲塌陷，心意刀在扭曲虚空中更快（百丈距离时间缩短一半），四重天大妖王意识发现肉身来不及反应。孟川评价新晋四重天太弱，需巅峰四重天或五重天才能真正验证实力。斩杀沙丛大妖王及二十七名普通妖王，收尸体入洞天法珠。六月二十八，孟安因看真实世界后心中憋火，愤怒一枪刺出引动天地之力汇聚，悟出势之境（十三岁，媲美薛峰阎赤桐）。柳七月惊喜验证。傍晚孟川疲惫归来，孟安告知悟势，孟川一口茶喷出，追问""你达到势之境了？""",孟川地底斩杀沙丛大妖王（四重天），孟安十三岁悟出势之境成绝世奇才。
儿女初长成,命运和荣耀（本集终）,情感展现、情节推进,情感,"孟安认真点头，柳七月证实已演练。孟川令孟安施展，孟安一枪劈出令数丈湖水炸裂，孟川心中溢满骄傲（儿子不亚于薛峰阎赤桐的绝世奇才），称其成就可超越父母。孟川告知悟势可上元初山修行，柳七月称元初山会特招，问孟安何时上山。柳七月说明元初山规矩（待超十年，如今妖王多待更久，十五年内或下山，下山听元初山分配），母子或十余年难再见。孟安决定尽快上山。元初山上，元初山主告知秦五尊者孟川写信称孟安十三岁悟势（孟川三十六岁有儿女，九月初三生），元初山已特招回信让孟川亲自送。元初山主称孟川三月送妖王尸体九千三百多名含一名四重天大妖王，秦五尊者强调保密。清晨孟府，孟大江、柳夜白、孟悠依次送别孟安，柳七月红眼递储物袋嘱托写信。孟川带孟安飞至元初山景明峰自己当年洞府，易长老（三十年前送孟川上山者）迎接。孟安选住父亲洞府（孟悠将来住母亲洞府）。孟川嘱托""成神魔斩妖王是命运与荣耀""，父子约定一起斩妖。孟川转身化流光飞向东方，孟安低语""爹，我一定不会让你失望""，转身走向洞府。本集终。",孟安被特招上元初山，孟川送子至景明峰洞府，父子约定一起斩妖，第十一集收官。
风云变色,轮回神体,设定展开、伏笔埋设,伏笔、设定,"元初山传法阁，易长老看着少年孟安（样貌酷似孟川但更沉稳，传统绝世奇才，一门心思在枪法）。孟安选定""轮回神体""及黑铁天书枪法绝学""轮回""（三年内不可改选）。孟川夫妇得知后讨论：轮回神体是十二种超品神魔体中近战最强，护身第一、力量第二、速度第三，无短板，由远古""沧元祖师""所创（同时创造枪法第一的轮回）；修炼极难，需悟出分属五行的五种意之境并完美融合为轮回之意。孟川心中留意""沧元祖师""，怀疑与沧元洞天有关联。孟川夫妇决定不插手儿子选择。时间流逝，孟川每日地底探查六个时辰（靠意志支撑，少一个时辰就少杀很多妖王），早起练刀一个时辰，柳七月心疼劝减到五个时辰被拒。冬天，秦五尊者、洛棠尊者下达艰难决定，传令天下所有州府县。数百飞禽妖王飞出元初山。当晚孟川夫妇收到两位尊者共同下达的命令，柳七月满脸震惊。",孟安选轮回神体（沧元祖师所创），孟川地底探查日常，秦五尊者下达天下弃府县建大城命令。
风云变色,天下动荡,环境铺陈、情节推进,设定,孟川震惊于命令内容：大周王朝将舍弃所有县城、几乎所有府城，江州仅保留江州城、宣江城、长丰城三座大城。江州城扩建为两千万人口大城，宣江城、长丰城为千万人口城池，各府县居民就近迁移。计划涉及建城、居处、粮食、居民迁移等多方面，封王神魔携洞天宝物运输粮食，最艰难区域让凡人进入洞天宝物迁移。吴州仅留三座大城：吴州城、东宁城、楚安城，尽量选封王/封侯神魔家乡（将来镇守用心）。黑沙王朝也在舍弃府县。孟川次日去元初山确认，地底探查时路过即将沦为空城的顾山府。各府县立即禁止房产交易交割。孟川到元初山问元初山主，元初山主揭示：妖族和我们的最终决战要来了。,天下弃府县建大城迁移计划展开，元初山主揭示最终决战将至。
风云变色,建城,设定揭示、氛围营造,揭示、设定,元初山主解释最终决战详情：妖界三大帝君召集所有四重天大妖王抽签（十个抽三个），六百零五位中签必须征战人族（帝君亲传弟子也不例外），加上潜伏的近百位共七百位四重天妖王将进入人族世界；普通妖王估计超百万之数，凡俗妖族如海般涌入。人族神魔仅数万，元初山仅七十三位封侯神魔。人族有把握一战但计划保密。天下人心惶惶，大越王朝早已弃府县仅镇守大城。孟川俯瞰大量凡人迁移至江州城，柳七月以暗星领域配合火焰道之境建城：挖掘泥土岩石、火焰融化成熔岩浆体、暗星领域压缩成型、冷却，半盏茶建造近八十丈长、十二丈高、六丈宽的坚固城墙，同时形成护城河。一天建造六十里，半月可建成江州城外城。凡人们惊叹神魔力量，充满信心。,最终决战规模展开（七百四重天妖王、百万普通妖王），柳七月暗星领域配合火焰道之境高效建城。
风云变色,煤气练成,设定展开、爽点设置,爽点、设定,"孟川赞叹柳七月建城速度，柳七月称无间领域建城更快。孟川感叹百万妖王肆虐如噩梦，元初山和黑沙洞天面对如此形势依旧建城庇护凡人，有底气但保密（防神魔背叛）。春节人们迁移大城无喜意，百万妖王消息传播，凡人恐慌。江州城民居内，瘦小青年蛊惑人们投靠天妖门（高喊""我是天妖门探子""可活命），被服兵役七年的二狗青年举报抓走。二狗以""神魔既迁移建城就有底气""""人族历史万年多次劫难都挡得住""安慰众人。柳七月回孟府湖心阁，孟川悠然绘画。孟川提议让凡人忙碌（建造建筑）以无心议论，且可赚银子缓解粮食价高焦虑。当夜孟川在静室修炼""归元煞气""（师尊赐予，元初山先辈从域外所得，在浊阴煞、地极寒煞之上），近一年修炼煞气终于质变，深青色气流自如在身体内部流转，孟川自评煞气威力在封王神魔中属最顶尖一类，大半实力在煞气上。",天妖门蛊惑凡人投靠，孟川归元煞气练成（封王最顶尖煞气领域）。
风云变色,冻成虚无,设定揭示、情感展现,情感、揭示、设定,孟川回房，柳七月感知深青色煞气大恐怖（暗星领域全力护体，凤凰涅槃都来不及施展即毙命），封王神魔都得靠无间领域护体不敢沾染。孟川称大半实力在煞气上，靠肉身一脉秘术生命力强、雷霆灭世魔体能炼化煞气、师尊赐归元煞气（旁人练不成）。夫妻感叹面对最终决战心慌，孟川速度再快也救不了几处，柳七月安慰有封王神魔和造化尊者。夫妻相拥聊天下、江州城、父母孩子。清晨，孟大江来借功劳（修炼需外物材料，功劳少买不起），孟川写信转五百万功劳到父亲名下（地底探查保密，外界不知孟川功劳惊人，每天斩杀约百名妖王功劳过百万）。孟大江回院练刀，立志创造炼体一脉奇迹但年过八十仍不灭境，刀意境已达，有望大日境，不愿躲在儿子儿媳身后。孟川地底一百九十里深度探查，练成煞气第三天发现四重天熊妖王巢穴。熊妖王惊醒逃命，雷磁领域劈死普通妖族及妖王。孟川以扭曲虚空传送深青色煞气，熊妖王一锤砸中气流，冰冷瞬间弥漫全身，肉身包括大锤、衣袍、储物袋被冻成虚无（仅少部分物质残存）。,归元煞气威力展示（冻四重天熊妖王成虚无），孟大江借功劳立志突破。
风云变色,帝君,设定展开、核心伏笔,伏笔、设定,"孟川心疼熊妖王战利品被煞气毁掉九成九，发现唯一完整之物——巴掌大漆黑熊雕像（隐约看到巍峨万丈巨熊）。孟川以雷磁领域击杀三名重伤三重天妖王（不毁战利品）。傍晚孟川送战利品至元初山，秦五尊者、洛棠尊者商议后决定验证孟川实力以定决战任务。元初山主赞叹孟川半月斩杀一千两百三十五名普通妖王，超过元初山其他神魔总和。孟川报告杀一名四重天大妖王但煞气毁尸灭迹。秦五尊者认出熊雕像为""妖族传承""——达到帝君层次的熊妖留下的其中一份传承（帝君用来赐予手下，三千万功劳），妖族历史上诞生帝君超过千数（当今时代三位帝君）。秦五尊者讲述人族帝君：上一位是黑沙帝君（差点统一天下），同时代有造化尊者阴阳老人（境界已达帝君级，自创""两界神体""超品神魔体，贡献在黑沙帝君之上，因内部分裂暗算黑沙帝君才身死）。人族平均十万年出一位帝君。洛棠尊者感叹妖族帝君每个时期都有数位，人族占据地利（妖族顶尖强者进不来、镇族宝物离开原有世界无用）。",熊雕像为帝君传承（三千万功劳），人族帝君历史（黑沙帝君、阴阳老人），帝君级强者可终结战争。
风云变色,验证,设定展开、战斗描写,战斗、设定,洛棠尊者解释人族优势在地利（护身石符等一次性宝物唯在人族世界有用，妖族帝君赐予宝物到人族世界作用大减）。秦五尊者称诞生一位帝君或元神八层即可赢得战争但都很难。秦五尊者、洛棠尊者决定验证孟川实力以确定决战任务安排：估测七百名四重天妖王将组队配合（每队达普通五重天实力，可能藏新晋五重天）。孟川与元初山主（元初神体、法域境、近四百岁封王）交手。孟川先施煞气，深青色煞气逼元初山主真元只能护身三丈，元初山主五方界领域都压制不住。元初山主施展元初战体（百丈黑色虚幻巨人，远攻最全面，兼修五行），一掌拍下（顶尖封王神魔层次），孟川以不死境肉身（媲美五重天大妖王坚韧程度）加神通不灭神甲（体表毫光铠甲）硬扛，毫发无伤。秦五尊者揭示孟川肉身坚韧媲美五重天大妖王，不死境身体粉碎也能瞬间合一，防护极强。秦五尊者令孟川施展全力。,孟川与元初山主交手验证实力，不死境肉身加不灭神甲硬扛顶尖封王一掌。
风云变色,孟川战元初山主,战斗描写、设定揭示,战斗、揭示、设定,"孟川拔刀施展龙吟式（雷霆灭世魔体速度加不死境力量加最擅长穿透），一刀达封王战力，元初山主紧张。元初山主施展黑铁天书《元初印法》（指法变幻时空），孟川施展飞燕式身法寻找近身机会。元初山主以时空变幻点中孟川（元神四层与元初山主相当），孟川体表毫光震颤被点倒飞。孟川施展元神兵器荡魂钟（元初山主也达元神四层无优势），全面爆发煞气领域（百丈范围），令元初山主真元流转冻结变慢。孟川施心刀式（阴阳变幻力道透战体衰减至两三成），被无间领域抵挡消散。孟川愤怒双手握刀劈下，爆发三大神通之""天怒""（肉身蓄积雷电三成于一点爆发，极限三次）——恐怖雷电轰破元初战体胸口黑光，直劈元初山主真身。",孟川煞气领域冻结元初山主真元，神通天怒雷电轰破元初战体，三大神通最强杀招展开。
风云变色,造化境的尸体,设定揭示、核心伏笔,伏笔、揭示、设定,"元初山主急施护身战体（丈许高黑色人影，护身强数倍），扛住雷电天怒。孟川冲入施煞气加心刀式，元初山主以虚空浪潮拳法（数十记拳法令虚空轰鸣扭曲如浪潮）击退孟川两三里（不死境肉身瞬间恢复）。双方互相钦佩。秦五尊者、洛棠尊者评定：孟川配合煞气领域有顶尖封王神魔实力，保命本事在封王中绝顶（仅真武王能杀他，白象王、安海王都做不到），但杀敌手段弱（大半实力在煞气，神通天怒仅三次）。秦五尊者决定决战时安排孟川单独行动负责救援各方。秦五尊者赐孟川一具造化境异族尸体（元初山先辈域外斩杀，主修肉身，三丈高、三对黑色鳞片翅膀、弯角、钩爪手指，胸口鳞片被先辈切割炼器），令斩妖刀每日吞吸一个时辰（约半月吞完）。秦五尊者目送孟川离去，轻语""时间太短了，希望撑得久点，撑得久就会有奇迹""。",孟川实力评定为顶尖封王（保命绝顶、杀敌偏弱），秦五尊者赐造化境异族尸体助斩妖刀蜕变。
风云变色,妖王'摩南'到来,人物引入、矛盾展现,人物、冲突,"孟川飞行俯瞰天下，县城府城皆漆黑荒废，仅大城繁华（大周六十一座大城加七大城关）。野外凡人昼伏夜出（黑夜妖王视距缩短成保护），父教子练刀盼入城入道院。孟川感叹""斩尽天下妖族""何等难，""黑暗时期会迎来黎明""。回江州城闭关，将造化境异族尸体放静室，斩妖刀震颤渴望吞吸。孟川发现尸体胸口被先辈切割一片（否则伤不了这尸体），斩妖刀贴伤口勉强吞吸一滴金色血液（造化入圣境一滴血比孟川整个肉身更强），半个时辰吞完一滴，一个多时辰后斩妖刀""吃饱""暂停。又一天傍晚，黑袍虚幻身影（黄色眸子、干瘦面孔）踏湖而来，自称妖王""摩南""，邀请孟川夫妇加入妖族：妖族帝君降妖族圣碑给天妖门，承诺功成后人族获一成疆域由天妖门统治，人族废除神魔修行体系改修天妖体系，成为妖族百族之一；神魔可逍遥一生，家人族人后代幸福圆满，只需暗中透露情报留后路。",妖王摩南化身劝降孟川夫妇，揭示妖族圣碑承诺（一成疆域、废除神魔体系）。
风云变色,可有一种妖族，靠承诺而活？,矛盾展现、人物心理,冲突、情感,"柳七月冷斥劝降。摩南以妖族可源源不断派五重天大妖王乃至妖圣、造化尊者也得低头威胁。孟川反驳：妖族弱肉强食，无任何妖族靠承诺活下来；帝君们不违背承诺但后世帝君可撕毁（帝君自相残杀常有）；天妖体系弱于妖王体系最高仅五重天，无法与其他妖族百族并肩；将人族生存希望寄托在妖族帝君脸面上可笑；人族堂堂正正活在自己家园，不愿仰妖族鼻息做狗。摩南称帝君万年寿命保数千年安稳，孟川称新帝君一声令下即可灭人族。孟川断言""这一战人族必胜，所有入侵妖族都得死，终有一天妖族也要血债血偿""。摩南称孟川太盲目，日后再来拜访，化身消散。",孟川以妖族弱肉强食本质驳斥圣碑承诺，坚拒投靠，人族宁死不做妖族走狗。
风云变色,妖族大军,伏笔深化、情节推进,伏笔,柳七月怒斥妖族攻心之策（让神魔失战意、画大饼令战争轻松）。孟川指出妖族攻心因攻打人族世界对妖族也极艰难。孟川回静室，斩妖刀吞吸造化境异族尸体已超一个月（吞吸三分之一，越往后越快）。斩妖刀刀身浮现神魔符纹，吞吸能力大涨，十余息彻底吞吸尸体（仅右爪五柄钩爪残存，弯刀神兵材料）。孟川以斩妖刀激发符纹劈开虚空（封王高境界才能做到，威力超出虚空承受极限），惊叹威力大增，再战元初山主不会那么轻松。妖界山头数千妖王等待命令（近两百处共超百万妖王待命）。五月十九，妖界云雾大船上，星诃帝君与玄月娘娘（三片白色鳞片，三大帝君之一）对话：四重天妖王早已汇聚，百万妖王两月前抵达各世界入口；本欲突袭但消息泄露，人族已弃府县建大城，故细心准备十足把握再动手。,斩妖刀吞吸造化境尸体蜕变（浮现符纹、劈开虚空），妖族准备十足后发动入侵。
风云变色,大型城关'广御关',转折高潮、核心伏笔,伏笔、高潮,星诃帝君称所有四重天妖王配合已细致准备，九渊妖圣去年恢复妖圣实力，半年炼化血魔战甲融入身体（比巅峰还强几分）。玄月娘娘担忧九渊仅一妖圣难敌人族造化境群体及镇族宝物。星诃帝君称暴露后只能以大势碾压：七百四重天妖王偷袭部分城池令崩溃，百万妖王分散袭杀令人族分身乏术。大船降落大型世界入口前（对面两界岛镇守的广御关）。星诃帝君透露九渊妖圣攻打此关的秘密仅他二人知道（四重天妖王在船舱空间封禁不知身处何处，防人族探查）。五月十九落芳岛广御关（大越王朝前五大岛，过两千万人口，广御王镇守，封地制）。广御王（普通封王神魔，两界岛镇守封王中最弱）察觉邋遢老者（九渊妖圣）凭空出现在无间领域内。九渊妖圣血色爪子直接抓出广御王心脏，五道血光令广御王身体膨胀炸裂（临死最高级求援）。九渊妖圣一闪到世界入口，领域粉碎五里范围（数万人死去）。星诃帝君令六百余四重天妖王数息内全部进入人族世界。元初山，秦五尊者卧底（虚幻男子身影）传回情报：已与其他四重天妖王一同进入人族世界广御关，战争已到来。,九渊妖圣炼化血魔战甲击杀广御王破广御关，六百余四重天妖王入侵人族世界，卧底传回情报。
风云变色,元初山的力量,设定揭示、转折高潮,揭示、设定、高潮,"秦五尊者确认九渊妖圣正带手下逃离广御关，令卧底继续当妖族一员传情报。两界岛徐应物尊者、黑沙洞天白瑶月尊者虚影至元初山碰面。徐应物怒斥妖族将两界岛当软柿子，白瑶月淡然称两界岛镇守封王最弱故被选。三方确认：七百四重天妖王为高端战力，百万妖王及无数妖族随时待命。""一瞬千年""秘术未外泄。秦五尊者令按计划出其不意重创妖族。秦五尊者、洛棠尊者至元初山宫殿，唤醒两位护道人（夺舍入身，中年男子元神六层维持肉身一百二十年清醒，黑袍红发女子元神五层维持三十年清醒，不战斗可维持千余年寿命，普通造化境实力）。秦五尊者唤醒九尊护法神兽（傀儡，可永恒存在）。推开大门，大殿内二十六座深蓝色冰块中躺着沉睡的人族强者。",三大宗派尊者碰面，护道人、护法神兽、一瞬千年沉睡封王神魔等人族底牌揭晓。
风云变色,苏醒吧，诸位！,设定揭示、转折高潮,揭示、设定、高潮,"二十六座深蓝色冰块融化，沉睡的封王神魔苏醒。秦五尊者告知如今是妖族入侵第八百五十三年。胖乎乎白发老者""彭牧""、山羊胡老者""云疯子""沉睡九百八十二年（不知妖族存在）。中年儒雅男子造化尊者""李观""（实力最强、年龄最大，离两千年寿命大限不远，大多时候沉睡）解释""一瞬千年""秘术：封王神魔接近寿命大限时沉睡（从天地规则下偷得千年时间），为元初山留战力；妖族入侵两百年后形势未好转，经所有尊者和护道人商议将秘术传给两界岛和黑沙洞天。苏醒的封王神魔眼中充满战意（千年来不同时期诞生的强大封王，如彭牧、云剑海千年前纵横一时，个个四百多岁积累浑厚）。两界岛、黑沙洞天也各自唤醒沉睡封王。李观审阅计划卷宗：大周境内六十一座大城，当代十三位封王加沉睡二十五位封王加九名护法神兽加两名护道人加三位造化尊者加七十三位封侯（造化境战力十位，除三位尊者外皆造化门槛）。李观坐镇元初山（最后希望，逼急灭世独守元初山）。李观惊讶孟川为三大救援神魔之一（秦五尊者、李观元神分身、孟川）。计划立即执行，封王神魔、护道人、护法神兽分赴各地。护道人王善持令牌赴江州城暗中镇守，带飞禽使者给孟川柳七月传令。王善到江州城（人口过两千万），飞禽使者赴孟府传调令。",一瞬千年秘术揭晓（沉睡封王苏醒），造化尊者李观坐镇元初山，护道人王善赴江州城，孟川夫妇收调令。
风云变色,四方调令,情节推进、氛围营造,设定,孟川看调令：仅需救援东宁城、楚安城、长丰城三座大城及八座中型世界入口（八座世界入口已安排神魔，需救援可能性较低）。孟川惊讶仅三座大城，宗派准备超出预料。柳七月调令需随飞禽使者离开（防泄密，使者跟随证明赶路中未外泄消息）。孟川嘱托孟大江、柳夜白看顾孟悠勿离江州城。柳七月随使者飞往西方杜阳城。护道人王善暗中镇守江州城。柳七月到杜阳城，与梅雪侯（沧海魔体，擅长探查近战）联手镇守（凤凰涅槃后为顶尖封王层次神箭手，弱点是涅槃前较弱）。两封侯相互监督，无凡俗仆从。孟川到东宁城（家乡扩建大城，外城四面一百五十里），选择驻楚安城（距东宁城一千一百里、距长丰城一千二百里，居中救援效率最高）。,孟川受命救援三城八世界入口，柳七月镇守杜阳城，护道人王善镇守江州城，孟川选楚安城为救援中心。
风云变色,五重天（祝大家新年快乐！）,伏笔深化、氛围营造,伏笔、设定,安海王（元初山最有望造化境的封王，妖族不敢偷袭）在安海关薛府练武场修炼，收调令：安海关由护法神兽镇守，安海王调往北宿城。真武王（当代元初山第一封王，技艺境界元神不亚于造化尊者，年龄大突破希望渺茫，内定下一任护道人）收调令：真武关由护法神兽镇守，真武王调往离水城。白象王（最年老封王，离一瞬千年沉睡不远）也收调令。三大宗派三个时辰调遣完毕。九渊妖圣在小型洞天内翻看卷宗：仅三位封侯神魔传出情报（两界岛两名、元初山一名，都藏在中型世界入口旁），人族宁降大城镇守力量也要拦截百万妖王。九渊妖圣令二十三位新晋五重天大妖王分别偷袭二十三座大城（四重天妖王先偷袭、五重天后偷袭，一明一暗；封侯神魔镇守则杀光，封王神魔镇守则撤退；五重天妖王安全重要），各行动计划不得外传。九渊妖圣期待帝君谋划令人族彻底崩溃。,三大宗派调遣完毕（安海王、真武王等调离城关），九渊妖圣部署二十三位五重天大妖王偷袭二十三座大城。
风云变色,蓄势待发,氛围营造、伏笔埋设,伏笔、设定,"幽暗殿厅内，乌蛇大妖王等六位四重天大妖王（白眉狼妖王、黑鳄大妖王、红狐妖王、龟壳妖王、鼠妖王）吃喝闲聊，不满帝君逼迫但有立功赏赐期望。使者传九渊妖圣命即刻出发，仅乌蛇妖王知晓任务目标。六妖王在地底以黑风包裹钻地赶路（比音速略快），三个多时辰后抵达——废弃中型城关清雨关（大周境内，有稳定中型世界入口）。乌蛇妖王揭示任务：大量普通妖王将从世界入口杀进来，妖王队伍负责截杀人族神魔保护普通妖王。另一边，荒野孤山之巅长发男子""赵毅""（秦五尊者爱徒，卧底）以虚幻男子身影向秦五尊者传报：四重天妖王队伍抵达清雨关外，任务为截杀神魔保护百万妖王进入。秦五尊者分析：一百一十二支队伍不到一百二十支，中型世界入口超两百座无法全部截杀，妖族第一目标杀封侯神魔第二目标保护百万妖王，需微调加大世界入口救援力量。九渊妖圣小型洞天内，黑袍身影报告一百一十二支队伍及二十三位五重天大妖王均已抵达蓄势待发。九渊妖圣令""开始吧""，黑袍人（名""北觉""）陪同观看战果。",妖王队伍地底潜行至各城关世界入口蓄势待发，卧底赵毅传回情报，九渊妖圣发出进攻号令。
风云变色,起始,转折高潮、战斗描写,战斗、高潮,北河关世界入口，数十名妖王（多二重天、七位三重天）涌入人族世界。千影侯（八字胡男子）从地底走出，三十六道刀光收割百余妖王（两名逃回）。六名四重天妖王以火焰世界、幻术围攻千影侯。黑沙王朝角星城（千万人口大城），银发老妇人与中年人（黑沙洞天刀戈殿封侯，器械金属丝领域）等待，东城墙遭五名大妖王（银色巨猿、象妖双斧、雷霆飞禽、猫妖王、龟妖王）攻打屠戮凡人。银发老妇人（技艺境界不亚于封王但身体衰老无法突破，施禁术有普通封王战力）化剑光迎战，中年人布置金属丝战斗领域。暗处五重天蝎妖王蛰伏观察，判断仅两名封侯神魔可动手。九渊妖圣一声令下，天下各地妖王队伍同时发动进攻。楚安城钟楼屋顶，孟川从昨夜等待至今，感应北城墙妖力爆发，战争开始。孟川速度飙至极致直奔北城墙，第一瞬间动用荡魂钟，决心速战速决。,第一波攻势全面爆发，千影侯遭围攻，角星城两封侯战五妖王加五重天蝎妖王暗袭，孟川赶赴楚安城北城墙。
风云变色,媲美五重天,战斗描写、爽点设置,战斗、爽点,楚安城北城墙，翼蛇大妖王（法域境、元神三重天，实力媲美普通五重天，队伍领袖）凌空而立，九头狮妖王（妖圣后裔、巅峰四重天）、黑衣蜘蛛女妖（白色蛛丝）、羊妖王（双弯刀）、花妖王（花香神通）、地底老龙龟（水雾领域）现身屠戮凡人。孟川凭空现身，荡魂钟冲击元神，羊妖王（元神一重天最弱）失控。花妖王神通金光助同伴清醒。孟川一刀贯穿羊妖王头颅（肉身瞬间化粉末）。孟川瞬移至翼蛇大妖王面前，翼蛇大妖王法域境挡住一刀但被煞气沾染（冰冷冻结意识，体表鳞甲浮现妖纹抵抗）。孟川第二刀快得可怕，斩妖刀刺穿翼蛇大妖王头颅，化作齑粉。不足一息，孟川杀羊妖王、翼蛇大妖王两大强者。剩余四妖王惊呆，老龙龟令逃。孟川一闪至蜘蛛女妖面前一刀当头劈下。,孟川一息内杀羊妖王、翼蛇大妖王（媲美五重天），荡魂钟加煞气加斩妖刀速杀。
风云变色,心疼,战斗描写、情感展现,情感、战斗,"蜘蛛女妖被刀光贯穿头颅化齑粉。九头狮妖王、花妖、老龙龟钻地逃。孟川眉心雷霆神眼睁开（雷磁领域笼罩），施不灭神甲（体表毫光、虚空塌陷），挥手两道煞气追九头狮妖王和花妖，自身追老龙龟。老龙龟施水雾领域拦截。九头狮妖王施分身术一分为九（一道迎煞气，八道逃，元气大伤）。煞气一分为八追分身。花妖眉心绿色波动影响孟川（元神四层不受影响），被煞气冻成粉末。孟川追上老龙龟，斩妖刀轻易刺穿龟壳吞吸血气化粉末。孟川收战利品冲出地表，收翼蛇大妖王等物品。整个战斗约五息。南云侯、铁花侯（英姿飒爽女子）赶到时战斗已结束，惊叹孟川实力（当初亲眼看他参加元初山考核，如今实力在他们之上）。孟川令牌显示东宁城、长丰城绿色求援（最低等），朝东宁城飞去。飞三百余里，令牌现血色求援——银湖关（八座中型世界入口之一）。孟川急转弯全力赶赴。小型洞天内，九渊妖圣和北觉看地图光点接连消散，九渊妖圣脸色难看""比预料的要糟""。元初山上，李观尊者、洛棠尊者、秦五尊者看大周疆域虚幻场景，虚幻身影接连消散代表神魔身死。已战死五位封侯神魔、八位大日境神魔，又六位封侯、七位大日境。洛棠尊者心疼后悔建太多城，李观尊者称凡人是人族根本必须保证人口。秦五尊者眼睛微红（消散身影多为弟子），李观真身坐镇元初山，元神分身和秦五尊者真身都在救援。",孟川五息灭妖王队伍（九头狮妖王分身逃走），银湖关血色求援，尊者们心痛神魔接连战死。
